,budget,company,director,gross,name,released,star,writer,year,isprofit,profitability_ratio,profitability_ratio_bucket,id,imdb_id,original_title,overview,popularity,title,keywords_edited,year_released,budget_norm,popularity_norm
54,22700000,Other,Other,38119483,Spaceballs,24.06.1987 00:00,Mel Brooks,Mel Brooks,1987,1,0.679272379,70,957,tt0094012,Spaceballs,"When the nefarious Dark Helmet hatches a plan to snatch Princess Vespa and steal her planet's air, space-bum-for-hire Lone Starr and his clueless sidekick fly to the rescue. Along the way, they meet Yogurt, who puts Lone Starr wise to the power of ""The Schwartz."" Can he master it in time to save the day?",9.10373,Spaceballs,"android, lasergun, swordplay, temple, space marine, space battle, space travel, space mission, galaxy, comb, altar, magnet beam, jam, speed of light, plastic surgery, password, shield, nose, spoof",1987,-0.30640639460050045,0.2593482569178806
55,25000000,Paramount Pictures,Other,76270454,The Untouchables,3.06.1987 00:00,Kevin Costner,Oscar Fraley,1987,1,2.05081816,210,117,tt0094226,The Untouchables,"Young Treasury Agent Elliot Ness arrives in Chicago and is determined to take down Al Capone, but it's not going to be easy because Capone has the police in his pocket. Ness meets Jimmy Malone, a veteran patrolman and probably the most honorable one on the force. He asks Malone to help him get Capone, but Malone warns him that if he goes after Capone, he is going to war.",11.062203,The Untouchables,"white suit, al capone, tough cop, treasury agent, untouchable, tax evasion, jury tampering, rule of law, rooftop chase, cutting face while shaving, 1930s",1987,-0.21095333975650918,0.7798949183142438
56,3600000,Other,Other,5923044,Evil Dead II,13.03.1987 00:00,Bruce Campbell,Sam Raimi,1987,1,0.64529,60,765,tt0092991,Evil Dead II,Ash Williams and his girlfriend Linda find a log cabin in the woods with a voice recording from an archeologist who had recorded himself reciting ancient chants from “The Book of the Dead.” As they play the recording an evil power is unleashed taking over Linda’s body.,13.520764,Evil Dead II,"deer, blood splatter, tape recorder, chainsaw, spirit, violence, over the top, shot in the arm, book of the dead, evil dead, eyeball, necronomicon, tarmac, meat cleaver, shot through a wall",1987,-1.0990817630875584,1.4333610219517736
57,22000000,Other,Other,17336370,Masters of the Universe,7.08.1987 00:00,Dolph Lundgren,David Odell,1987,0,-0.211983182,-20,11649,tt0093507,Masters of the Universe,"The world of Eternia in the aftermath of Skeletor's war on Castle Grayskull, which he has won after seizing Grayskull and the surrounding city using a cosmic key developed by the locksmith Gwildor. The Sorceress is now Skeletor's prisoner and he begins to drain her life-force as he waits for the moon of Eternia to align with the Great Eye of the Universe that will bestow god-like power upon him.",7.106954,Masters of the Universe,"saving the world, hero, key, skeleton, time travel, wretch, supernatural powers, aftercreditsstinger, sword and planet",1987,-0.3354573243356282,-0.2713790394790495
58,12000000,Other,Other,3769990,The Monster Squad,14.08.1987 00:00,Andre Gower,Shane Black,1987,0,-0.685834167,-70,13509,tt0093560,The Monster Squad,"Count Dracula adjourns to Earth, accompanied by Frankenstein's Monster, the Wolfman, the Mummy, and the Gillman. The uglies are in search of a powerful amulet that will grant them power to rule the world. Our heroes - the Monster Squad are the only ones daring to stand in their way.",7.075534,The Monster Squad,"mummy, dracula, wolfman, sea monster, frankenstein's monster",1987,-0.750470606266025,-0.2797302274204067
59,30000000,Other,Other,51185897,The Living Daylights,31.07.1987 00:00,Timothy Dalton,Richard Maibaum,1987,1,0.706196567,70,708,tt0093428,The Living Daylights,James Bond helps a Russian General escape into the west. He soon finds out that the KGB wants to kill him for helping the General. A little while later the General is kidnapped from the Secret Service leading 007 to be suspicious.,12.189038,The Living Daylights,"london england, smuggling of arms, prison, england, assassination, spy, falsely accused, secret identity, country estate, arms deal, russia, drug traffic, secret mission, secret intelligence service, kgb, villain, renegade, special car, tangier morocco, big wheel, pipeline, cello, orchestra, freedom fighter, czechoslovakia, bratislava, afghanistan, airplane, schloss schönbrunn, escape, moscow, vienna",1987,-0.003446698791310757,1.0793987650328716
60,15000000,Twentieth Century Fox Film Corporation,Oliver Stone,43848100,Wall Street,11.12.1987 00:00,Charlie Sheen,Stanley Weiser,1987,1,1.923206667,190,10673,tt0094291,Wall Street,"A young and impatient stockbroker is willing to do anything to get to the top, including trading on illegal inside information taken through a ruthless and greedy corporate raider whom takes the youth under his wing.",11.672701,Wall Street,"power, fraud, broker, wall street, finances, lawyer, union, millionaire, stock broker",1987,-0.625966621686906,0.9421604668763924
61,35000000,Other,Steven Spielberg,22238696,Empire of the Sun,25.12.1987 00:00,Christian Bale,Tom Stoppard,1987,0,-0.364608686,-40,10110,tt0092965,Empire of the Sun,"Jamie Graham, a privileged English boy, is living in Shanghai when the Japanese invade and force all foreigners into prison camps. Jamie is captured with an American sailor named Basie, who looks out for him while they are in the camp together. Even though he is separated from his parents and in a hostile environment, Jamie maintains his dignity and youthful spirits, providing a beacon of hope for the others held captive with him.",10.220906,Empire of the Sun,"japan, stadium, harmonica, bravery, peasant, pow, japanese occupation, sergeant, photograph, chinese, japanese army, japanese soldier, japanese surrender, footprint, wreath, potato, salt mine, oxen, boy soprano, aircraft explosion, pick axe",1987,0.20405994217388765,0.5562848176936191
62,22000000,Warner Bros.,Other,63766510,The Witches of Eastwick,12.06.1987 00:00,Jack Nicholson,John Updike,1987,1,1.898477727,190,6069,tt0094332,The Witches of Eastwick,Three single women in a picturesque village have their wishes granted - at a cost - when a mysterious and flamboyant man arrives in their lives.,13.031671,The Witches of Eastwick,"witch, new england",1987,-0.3354573243356282,1.3033639639058718
63,23000000,Universal Pictures,Other,20763013,Jaws: The Revenge,17.07.1987 00:00,Lorraine Gary,Peter Benchley,1987,0,-0.097260304,-10,580,tt0093300,Jaws: The Revenge,"After another deadly shark attack, Ellen Brody decides she has had enough of New England's Amity Island and moves to the Caribbean to join her son, Michael, and his family. But a great white shark has followed her there, hungry for more lives.",9.327986,Jaws: The Revenge,"shark attack, bahamas, dying and death, aggression by animal, sequel, revenge, underwater, shark, great white shark, animal attack, caribbean, christmas, banana boat",1987,-0.29395599614258855,0.318953731232871
64,25000000,Other,Other,16057580,Over the Top,13.02.1987 00:00,Sylvester Stallone,Gary Conway,1987,0,-0.3576968,-40,1825,tt0093692,Over the Top,"Sylvester Stallone stars as hard-luck big-rig trucker Lincoln Hawk and takes us under the glaring Las Vegas lights for all the boisterous action of the World Armwrestling Championship.  Relying on wits and willpower, Hawk tries to rebuild his life by capturing the first-place prize money, and the love of the son he abandoned years earlier into the keeping of his rich, ruthless father-in-law.",8.431956,Over the Top,"sport, bad father-in-law,  armwrestling",1987,-0.21095333975650918,0.08079603132534957
65,6000000,Other,Other,22847564,Raising Arizona,17.04.1987 00:00,Nicolas Cage,Ethan Coen,1987,1,2.807927333,280,378,tt0093822,Raising Arizona,The Coen Brothers tell the story of a absurd yet likable family with an unproductive couple as the focal point. The couple has gotten themselves into some trouble while kidnapping a baby and give Hollywood one of the most memorable chase scenes to date.,14.011415,Raising Arizona,"baby, supermarket, arizona, pregnancy and birth",1987,-0.9994785754242631,1.5637721840973775
66,17000000,Other,Other,17185632,Angel Heart,6.03.1987 00:00,Mickey Rourke,William Hjortsberg,1987,1,0.010919529,0,635,tt0092563,Angel Heart,"The down-and-out private detective Harry Angel is ordered, by a mysterious man named Louis Cyphre, to go on a mission to find a missing person. His routine failure soon leads to a bloody spar with himself as Harry Angel goes on a supernatural journey into his soul.",7.290872,Angel Heart,"southern usa, amnesia, drug addiction, new orleans, neurosis, heart, fan, sanatorium, aggression by animal, vision, blood, church, drug, demon, incest",1987,-0.5429639653008266,-0.22249508709844665
67,27000000,Warner Bros.,Other,25893810,Innerspace,1.07.1987 00:00,Dennis Quaid,Chip Proser,1987,0,-0.04097,0,2614,tt0093260,Innerspace,"Test pilot Tuck Pendleton volunteers to test a special vessel for a miniaturization experiment. Accidentally injected into a neurotic hypochondriac, Jack Putter, Tuck must convince Jack to find his ex-girlfriend, Lydia Maxwell, to help him extract Tuck and his ship and re-enlarge them before his oxygen runs out.",10.134408,Innerspace,"experiment, shrinking, blood",1987,-0.1279506833704298,0.5332943321891154
68,23000000,Other,Other,43984230,The Last Emperor,15.04.1988 00:00,John Lone,Mark Peploe,1987,1,0.912357826,90,746,tt0093389,The Last Emperor,"A dramatic history of Pu Yi, the last of the Emperors of China, from his lofty birth and brief reign in the Forbidden City, the object of worship by half a billion people; through his abdication, his decline and dissolute lifestyle; his exploitation by the invading Japanese, and finally to his obscure existence as just another peasant worker in the People's Republic.",11.076971,The Last Emperor,"buddhism, japan, suicide, china, suicide attempt, war crimes, becoming an adult, isolation, war on drugs, revolution, emperor, arranged marriage, manchuria, dynasty, reeducation camp, cultural revolution, human experimentation, war, coup d'etat, teacher, beijing, decadence, communism",1988,-0.29395599614258855,0.7838201361219448
69,2600000,Other,Other,3130592,Maurice,18.09.1987 00:00,James Wilby,E.M. Forster,1987,1,0.204073846,20,26371,tt0093512,Maurice,"After his lover rejects him, a young man trapped by the oppressiveness of Edwardian society tries to come to terms with and accept his sexuality.",5.778465,Maurice,"gay, coming out, british, gay relationship, coming of age, lgbt child, lgbt, best friends in love",1987,-1.140583091280598,-0.6244809273538343
70,20000000,Other,Other,51249404,Broadcast News,25.12.1987 00:00,William Hurt,James L. Brooks,1987,1,1.5624702,160,12626,tt0092699,Broadcast News,"Basket-case network news producer Jane Craig falls for new reporter Tom Grunnick, a pretty boy who represents the trend towards entertainment news she despises. Aaron Altman, a talented but plain correspondent, carries an unrequited torch for Jane. Sparks fly between the three as the network prepares for big changes, and both the news and Jane must decide between style and substance.",8.627019,Broadcast News,"journalist, journalism, workaholic, news broadcast, television, moderator",1987,-0.4184599807217076,0.13264223671697833
71,17000000,Other,Other,15681020,Superman IV: The Quest for Peace,24.07.1987 00:00,Christopher Reeve,Joe Shuster,1987,0,-0.077587059,-10,11411,tt0094074,Superman IV: The Quest for Peace,"With global superpowers engaged in an increasingly hostile arms race, Superman leads a crusade to rid the world of nuclear weapons. But Lex Luthor, recently sprung from jail, is declaring war on the Man of Steel and his quest to save the planet. Using a strand of Superman's hair, Luthor synthesizes a powerful ally known as Nuclear Man and ignites an epic battle spanning Earth and space.",7.990679,Superman IV: The Quest for Peace,"saving the world, dc comics, mountain, nuclear missile, u.s. army, alter ego, sequel, superhero, laboratory, convertible, catholic school, newspaper editor, nuclear weapons, disarmament, volcanic eruption, great wall of china, super powers, superhuman strength",1987,-0.5429639653008266,-0.03649191142443699
