,budget,company,country,director,genre,gross,name,rating,released,runtime,score,star,votes,writer,year,isprofit,profitability_ratio,profitability_ratio_bucket,adult,id,imdb_id,original_title,overview,popularity,tagline,title,genres_edited,spoken_languages_edited,production_countries_edited,keywords_edited,year_released
2691,117000000,Twentieth Century Fox Film Corporation,USA,Other,Action,76423035,Knight and Day,PG-13,23.06.2010 00:00,109,6.3,Tom Cruise,157815,Patrick O'Neill,2010,0,-0.346811667,-30,FALSE,37834,tt1013743,Knight and Day,"A fugitive couple goes on a glamorous and sometimes deadly adventure where nothing and no one – even themselves – are what they seem. Amid shifting alliances and unexpected betrayals, they race across the globe, with their survival ultimately hinging on the battle of truth vs. trust.",12.758942,Every Hit Man Deserves a Second Shot!,Knight and Day,"Action, Comedy","en, de, es",US,"spy, airport, gas station, garage, pilot, chase, secret agent, rope, exploding building, car chase, police car, boy genius, duringcreditsstinger",2010
2692,200000000,Walt Disney Pictures,USA,Other,Animation,415004880,Toy Story 3,G,18.06.2010 00:00,103,8.3,Tom Hanks,603472,John Lasseter,2010,1,1.0750244,110,FALSE,10193,tt0435761,Toy Story 3,"Woody, Buzz, and the rest of Andy's toys haven't been played with in years. With Andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy.",16.96647,No toy gets left behind.,Toy Story 3,"Animation, Family, Comedy","en, es",US,"hostage, college, toy, barbie, animation, escape, day care, teddy bear, duringcreditsstinger, toy comes to life, personification, inanimate objects coming to life, toy story",2010
2693,3500000,Other,USA,Other,Drama,9737892,Blue Valentine,R,28.01.2011 00:00,112,7.4,Ryan Gosling,154714,Derek Cianfrance,2010,1,1.782254857,180,FALSE,46705,tt1120985,Blue Valentine,"Dean and Cindy live a quiet life in a modest neighborhood. They appear to have the world at their feet at the outset of the relationship. However, his lack of ambition and her retreat into self-absorption cause potentially irreversible cracks in their marriage.",11.107914,Nobody Baby But You And Me,Blue Valentine,"Drama, Romance",en,US,"dancing, nurse, depression, classroom, bridge, marriage, truck, love, dysfunctional family, children",2011
2694,165000000,Other,USA,Other,Animation,217581231,How to Train Your Dragon,PG,26.03.2010 00:00,98,8.1,Jay Baruchel,538360,William Davies,2010,1,0.318674127,30,FALSE,10191,tt0892769,How to Train Your Dragon,"As the son of a Viking leader on the cusp of manhood, shy Hiccup Horrendous Haddock III faces a rite of passage: he must kill a dragon to prove his warrior mettle. But after downing a feared dragon, he realizes that he no longer wants to destroy it, and instead befriends the beast – which he names Toothless – much to the chagrin of his warrior father",14.416681,One adventure will change two worlds,How to Train Your Dragon,"Fantasy, Adventure, Animation, Family",en,US,"flying, blacksmith, arena, island, night, ship, training, village, forest, viking, friendship, ignorance, flight, nest, dragon, battle, combat, well, warrior",2010
2695,16000000,Summit Entertainment,USA,Other,Drama,19068240,Remember Me,PG-13,12.03.2010 00:00,113,7.2,Robert Pattinson,121432,Will Fetters,2010,1,0.191765,20,FALSE,23169,tt1403981,Remember Me,"Still reeling from a heartbreaking family event and his parents' subsequent divorce, Tyler Hawkins discovers a fresh lease on life when he meets Ally Craig, a gregarious beauty who witnessed her mother's death. But as the couple draws closer, the fallout from their separate tragedies jeopardizes their love.",8.307719,Live in the moments.,Remember Me,"Drama, Romance",en,US,"new york, father son relationship, grieving, romantic drama, young adult, college student, 21st century",2010
2696,200000000,Walt Disney Pictures,USA,Other,Action,90759676,Prince of Persia: The Sands of Time,PG-13,28.05.2010 00:00,116,6.6,Jake Gyllenhaal,237542,Boaz Yakin,2010,0,-0.54620162,-50,FALSE,9543,tt0473075,Prince of Persia: The Sands of Time,"A rogue prince reluctantly joins forces with a mysterious princess and together, they race against dark forces to safeguard an ancient dagger capable of releasing the Sands of Time – gift from the gods that can reverse time and allow its possessor to rule the world.",18.459955,Defy the Future,Prince of Persia: The Sands of Time,"Adventure, Fantasy, Action, Romance",en,US,"persia, sandstorm, brother against brother, armageddon, regent, based on video game",2010
2697,25000000,Other,USA,Other,Biography,93617009,The Fighter,R,17.12.2010 00:00,116,7.8,Mark Wahlberg,294996,Scott Silver,2010,1,2.74468036,270,FALSE,45317,tt0964517,The Fighter,"The Fighter, is a drama about boxer ""Irish"" Micky Ward's unlikely road to the world light welterweight title. His Rocky-like rise was shepherded by half-brother Dicky, a boxer-turned-trainer who rebounded in life after nearly being KO'd by drugs and crime.",14.141837,Every dream deserves a fighting chance.,The Fighter,Drama,en,US,"sport, irish american, documentary crew, lowell massachusetts, blue collar worker, church bells, documentary filmmaking, boxer shorts, jumping rope, shadow boxing, duringcreditsstinger",2010
2698,15000000,Other,Other,Other,Drama,2434652,Never Let Me Go,R,15.10.2010 00:00,103,7.2,Keira Knightley,118784,Kazuo Ishiguro,2010,0,-0.837689867,-80,FALSE,42188,tt1334260,Never Let Me Go,"As children, Kathy, Ruth, and Tommy spend their childhood at an idyllic and secluded English boarding school. As they grow into adults, they must come to terms with the complexity and strength of their love for one another while also preparing for the haunting reality awaiting them.",8.278794,These students have everything they need. Except time.,Never Let Me Go,"Drama, Romance, Science Fiction",en,"GB, US","soul, based on novel, sadness, forgiveness, dystopia, boarding school, cloning, existentialism",2010
2699,80000000,Columbia Pictures,USA,Dennis Dugan,Comedy,162001186,Grown Ups,PG-13,25.06.2010 00:00,102,6,Adam Sandler,194404,Adam Sandler,2010,1,1.025014825,100,FALSE,38365,tt1375670,Grown Ups,"After their high school basketball coach passes away, five good friends and former teammates reunite for a Fourth of July holiday weekend.",23.981251,Boys will be boys. . . some longer than others.,Grown Ups,Comedy,en,US,"overweight, swing, foot, convertible, arrow",2010
2700,110000000,Columbia Pictures,USA,Other,Action,118311368,Salt,PG-13,23.07.2010 00:00,100,6.4,Angelina Jolie,259831,Kurt Wimmer,2010,1,0.075557891,10,FALSE,27576,tt0944835,Salt,"As a CIA officer, Evelyn Salt swore an oath to duty, honor and country. Her loyalty will be tested when a defector accuses her of being a Russian spy. Salt goes on the run, using all her skills and years of experience as a covert operative to elude capture. Salt's efforts to prove her innocence only serve to cast doubt on her motives, as the hunt to uncover the truth behind her identity continues and the question remains: ""Who is Salt?""",8.704455,Who is Salt?,Salt,"Action, Mystery, Thriller","en, ru, ko",US,"assassination, spy, cia, kidnapping, cold war, soviet union, double agent, race against time, revenge, on the run, shootout, espionage, female protagonist, hitwoman, terrorism, violence, russian spy, intelligence officer, action heroine",2010
2701,80000000,Other,USA,Other,Action,103068524,The Expendables,R,13.08.2010 00:00,103,6.5,Sylvester Stallone,288429,Dave Callaham,2010,1,0.28835655,30,FALSE,27578,tt1320253,The Expendables,"Barney Ross leads a band of highly skilled mercenaries including knife enthusiast Lee Christmas, a martial arts expert, heavy weapons specialist, demolitionist, and a loose-cannon sniper. When the group is commissioned by the mysterious Mr. Church to assassinate the dictator of a small South American island, Barney and Lee visit the remote locale to scout out their opposition and discover the true nature of the conflict engulfing the city.",14.75562,Choose Your Weapon.,The Expendables,"Thriller, Adventure, Action","en, es",US,"tattoo, martial arts, sniper, island, mercenary, bridge, rescue, escape, church, drug, blade, ensemble cast, duringcreditsstinger",2010
2702,150000000,Paramount Pictures,USA,Other,Action,131564731,The Last Airbender,PG,1.07.2010 00:00,103,4.2,Noah Ringer,127467,M. Night Shyamalan,2010,0,-0.122901793,-10,FALSE,10196,tt0938283,The Last Airbender,"The story follows the adventures of Aang, a young successor to a long line of Avatars, who must put his childhood ways aside and stop the Fire Nation from enslaving the Water, Earth and Air nations.",9.544657,"Four nations, one destiny",The Last Airbender,"Action, Adventure, Family, Fantasy",en,US,"fire, ice, war ship, prince, kingdom, water, village, arrest, remake, attack, avatar, air, spirit, world, domination, cheering",2010
2703,55000000,Twentieth Century Fox Film Corporation,USA,Other,Comedy,98711404,Date Night,PG-13,9.04.2010 00:00,88,6.3,Steve Carell,135458,Josh Klausner,2010,1,0.7947528,80,FALSE,35056,tt1279935,Date Night,"Phil and Claire Foster fear that their mild-mannered relationship may be falling into a stale rut. During their weekly date night, their dinner reservation leads to their being mistaken for a couple of thieves – and now a number of unsavoury characters want Phil and Claire killed.",8.443736,One ordinary couple. One little white lie.,Date Night,Comedy,"he, en",US,"date, corruption, taxi, expensive restaurant, wife husband relationship, gun, boat, taxi driver, document, restaurant, roof, married couple, politician, stripper, shooting, thief, car crash, stealing, mistaken identity, police corruption, aftercreditsstinger, duringcreditsstinger",2010
2704,55000000,Screen Gems,USA,Other,Drama,39440655,Burlesque,PG-13,24.11.2010 00:00,119,6.4,Cher,65689,Steve Antin,2010,0,-0.282897182,-30,FALSE,42297,tt1126591,Burlesque,"The Burlesque Lounge has its best days behind it. Tess, a retired dancer and owner of the venue, struggles to keep the aging theater alive, facing all kinds of financial and artistic challenges. With the Lounge's troupe members becoming increasingly distracted by personal problems and a threat coming from a wealthy businessman's quest to buy the spot from Tess, the good fortune seems to have abandoned the club altogether. Meanwhile, the life of Ali, a small-town girl from Iowa, is about to change dramatically. Hired by Tess as a waitress at the Lounge, Ali escapes a hollow past and quickly falls in love with the art of burlesque. Backed by newfound friends amongst the theater's crew, she manages to fulfill her dreams of being on stage herself. Things take a dramatic turn though when Ali's big voice makes her become the main attraction of the revue",9.276539,It takes a legend... to make a star,Burlesque,"Drama, Romance",en,US,"musical, los angeles, burlesque, burlesque dancer",2010
2705,18000000,Other,USA,Other,Adventure,18335230,127 Hours,R,28.01.2011 00:00,94,7.6,James Franco,299503,Danny Boyle,2010,1,0.018623889,0,FALSE,44115,tt1542344,127 Hours,The true story of mountain climber Aron Ralston's remarkable adventure to save himself after a fallen boulder crashes on his arm and traps him in an isolated canyon in Utah.,11.176797,There is no force more powerful than the will to live.,127 Hours,"Adventure, Drama, Thriller",en,"GB, US","mountain, despair, adventure, utah, alone, canyon, climbing, based on true story, rescue, survival, escape, true, trapped, boulder, adventurer, flashback, climber, isolated, hikers, very little dialogue",2011
2706,40000000,Twentieth Century Fox Film Corporation,USA,Other,Action,52000688,Predators,R,9.07.2010 00:00,107,6.4,Adrien Brody,182863,Alex Litvak,2010,1,0.3000172,30,FALSE,34851,tt1424381,Predators,"A mercenary reluctantly leads a motley crew of warriors who soon come to realize they've been captured and deposited on an alien planet by an unknown nemesis. With the exception of a peculiar physician, they are all cold-blooded killers, convicts, death squad members... hunters who have now become the hunted.",9.034929,Fear is Reborn,Predators,"Action, Science Fiction, Adventure, Thriller","en, es, ru",US,"hunter, predator, yakuza, hunting human beings, alien life-form, sequel, alien, alien planet, jungle, soldier, warrior",2010
2707,35000000,Other,USA,Other,Crime,21148651,The Next Three Days,PG-13,19.11.2010 00:00,133,7.4,Russell Crowe,155358,Paul Haggis,2010,0,-0.395752829,-40,FALSE,43539,tt1458175,The Next Three Days,"A married couple's life is turned upside down when the wife is accused of a murder. Lara Brennan is arrested for murdering her boss with whom she had an argument. It seems she was seen leaving the scene of the crime and her fingerprints were on the murder weapon. Her husband, John would spend the next few years trying to get her released, but there's no evidence that negates the evidence against her. And when the strain of being separated from her family, especially her son, gets to her, John decides to break her out. So he does a lot of research to find a way.",9.591425,What if you had 72 hours to save everything you live for?,The Next Three Days,"Romance, Drama, Thriller, Crime",en,"US, FR","evidence, passport, argument, county jail, fingerprints, appeal, escape artist",2010
