,budget,company,country,director,genre,gross,name,rating,released,runtime,score,star,votes,writer,year,isprofit,profitability_ratio,profitability_ratio_bucket,adult,id,imdb_id,original_title,overview,title,genres_edited,spoken_languages_edited,keywords_edited,year_released,budget_norm,runtime_norm,score_norm,votes_norm
44,13000000,Metro-Goldwyn-Mayer (MGM),USA,Other,Comedy,8475466,Wise Guys,R,18.04.1986 00:00,100,5.6,Danny DeVito,4573,George Gallo,1986,0,-0.348041077,-30,FALSE,31659,tt0092226,Wise Guys,"Harry Valentini and Moe Dickstein are both errand boys for the Mob. When they lose $250,000, they are set up to kill each other. But they run off to Atlantic City and comedy follows.",Wise Guys,"Comedy, Crime",en,"mafia, gangster, horse racing",1986,-0.6960192336233832,-0.37102372522402305,-0.7796342849258753,-0.8818034779013406
45,16000000,Other,USA,Other,Drama,3800000,Power,R,31.01.1986 00:00,111,5.7,Richard Gere,2287,David Himmelstein,1986,0,-0.7625,-80,FALSE,46948,tt0091786,Power,"Pete St. John is a powerful and successful political consultant, with clients spread around the country. When his long-time friend and client Ohio senator Sam Hastings decides to quit politics, he is rapidly drafted to help with the campaign of the man destined to succeed him, unknown and mysterious businessman Jerome Cade...",Power,Drama,en,"politics, image maker",1986,-0.5691630142670652,0.4107298869276441,-0.6615209587647051,-0.9216624547823626
46,20000000,Other,USA,Bruce Beresford,Comedy,22905500,Crimes of the Heart,PG-13,23.01.1987 00:00,105,6.4,Diane Keaton,3079,Beth Henley,1986,1,0.145275,10,FALSE,48259,tt0090886,Crimes of the Heart,"Three sisters with quite different personalities and lives reunite when the youngest of them, Babe, has just shot her husband. The oldest sister, Lenny, takes care of their grandfather and is turning into an old maid, while Meg, who tries to make it in Hollywood as a singer/actress, has had a wild life filled with many men. Their reunion causes much joy, but also many tensions.",Crimes of the Heart,"Drama, Family",en,"sister sister relationship, reunion",1987,-0.4000213884586411,-0.015681174245992503,0.16527232436348183,-0.9078530454692526
47,6000000,Other,USA,Other,Action,9947631,Murphy's Law,R,18.04.1986 00:00,100,5.9,Charles Bronson,3561,Gail Morgan Hickman,1986,1,0.6579385,70,FALSE,33055,tt0091575,Murphy's Law,A tough police detective escapes from custody handcuffed to a foul-mouthed car thief after being framed for the murder of his ex-wife. He must now find the real killer and prove his innocence.,Murphy's Law,"Action, Mystery, Thriller","en, fr",uzi,1986,-0.9920170787881254,-0.37102372522402305,-0.4252943064423658,-0.89944883424587
48,25000000,Other,USA,Other,Adventure,4007250,Tai-Pan,R,7.11.1986 00:00,127,5.5,Bryan Brown,1340,John Briley,1986,0,-0.83971,-80,FALSE,29584,tt0092042,Tai-Pan,"The film begins following the British victory of the first Opium War and the seizure of Hong Kong. Although the island is largely uninhabited and the terrain unfriendly, it has a large port that both the British government and various trading companies believe will be useful for the import of merchandise to be traded on mainland China, a highly lucrative market.",Tai-Pan,"Adventure, Drama, History",en,"female nudity, china, interracial relationship, independent film, hong kong, historical event, british colonial",1986,-0.188594356198111,1.5478260500573418,-0.8977476110870444,-0.9381744631403363
49,27000000,Other,USA,Other,Action,38122105,The Running Man,R,13.11.1987 00:00,101,6.6,Arnold Schwarzenegger,120345,Stephen King,1987,1,0.411929815,40,FALSE,865,tt0093894,The Running Man,"By 2017, the global economy has collapsed and American society has become a totalitarian police state, censoring all cultural activity. The government pacifies the populace by broadcasting a number of game shows in which convicted criminals fight for their lives, including the gladiator-style The Running Man, hosted by the ruthless Damon Killian, where “runners” attempt to evade “stalkers” and certain death for a chance to be pardoned and set free.",The Running Man,"Action, Science Fiction",en,"prison, chase, hunting human beings, game show, dystopia, dystopic future",1987,-0.10402354329389894,-0.29995521502841693,0.40149897668582,1.1368113390145305
50,22700000,Other,USA,Other,Adventure,38119483,Spaceballs,PG,24.06.1987 00:00,96,7.1,Mel Brooks,146748,Mel Brooks,1987,1,0.679272379,70,FALSE,957,tt0094012,Spaceballs,"When the nefarious Dark Helmet hatches a plan to snatch Princess Vespa and steal her planet's air, space-bum-for-hire Lone Starr and his clueless sidekick fly to the rescue. Along the way, they meet Yogurt, who puts Lone Starr wise to the power of ""The Schwartz."" Can he master it in time to save the day?",Spaceballs,"Comedy, Science Fiction",en,"android, lasergun, swordplay, temple, space marine, space battle, space travel, space mission, galaxy, comb, altar, magnet beam, jam, speed of light, plastic surgery, password, shield, nose, spoof",1987,-0.28585079103795485,-0.6552977660064474,0.9920656074916677,1.5971772911534738
51,25000000,Paramount Pictures,USA,Other,Crime,76270454,The Untouchables,R,3.06.1987 00:00,119,7.9,Kevin Costner,234254,Oscar Fraley,1987,1,2.05081816,210,FALSE,117,tt0094226,The Untouchables,"Young Treasury Agent Elliot Ness arrives in Chicago and is determined to take down Al Capone, but it's not going to be easy because Capone has the police in his pocket. Ness meets Jimmy Malone, a veteran patrolman and probably the most honorable one on the force. He asks Malone to help him get Capone, but Malone warns him that if he goes after Capone, he is going to war.",The Untouchables,"Crime, Drama, History, Thriller",en,"white suit, al capone, tough cop, treasury agent, untouchable, tax evasion, jury tampering, rule of law, rooftop chase, cutting face while shaving, 1930s",1987,-0.188594356198111,0.9792779684924929,1.9369722167810248,3.122942659023427
52,3600000,Other,USA,Other,Comedy,5923044,Evil Dead II,R,13.03.1987 00:00,84,7.8,Bruce Campbell,123325,Sam Raimi,1987,1,0.64529,60,FALSE,765,tt0092991,Evil Dead II,Ash Williams and his girlfriend Linda find a log cabin in the woods with a voice recording from an archeologist who had recorded himself reciting ancient chants from “The Book of the Dead.” As they play the recording an evil power is unleashed taking over Linda’s body.,Evil Dead II,"Horror, Comedy, Fantasy",en,"deer, blood splatter, tape recorder, chainsaw, spirit, violence, over the top, shot in the arm, book of the dead, evil dead, eyeball, necronomicon, tarmac, meat cleaver, shot through a wall",1987,-1.09350205427318,-1.5081198883537206,1.8188588906198546,1.1887709851673938
53,22000000,Other,USA,Other,Action,17336370,Masters of the Universe,PG,7.08.1987 00:00,106,5.4,Dolph Lundgren,30370,David Odell,1987,0,-0.211983182,-20,FALSE,11649,tt0093507,Masters of the Universe,"The world of Eternia in the aftermath of Skeletor's war on Castle Grayskull, which he has won after seizing Grayskull and the surrounding city using a cosmic key developed by the locksmith Gwildor. The Sorceress is now Skeletor's prisoner and he begins to drain her life-force as he waits for the moon of Eternia to align with the Great Eye of the Universe that will bestow god-like power upon him.",Masters of the Universe,"Action, Fantasy, Science Fiction, Adventure, Thriller",en,"saving the world, hero, key, skeleton, time travel, wretch, supernatural powers, aftercreditsstinger, sword and planet",1987,-0.31545057555442907,0.0553873359496136,-1.0158609372482135,-0.43200381622167083
54,12000000,Other,USA,Other,Action,3769990,The Monster Squad,PG-13,14.08.1987 00:00,82,7.2,Andre Gower,21420,Shane Black,1987,0,-0.685834167,-70,FALSE,13509,tt0093560,The Monster Squad,"Count Dracula adjourns to Earth, accompanied by Frankenstein's Monster, the Wolfman, the Mummy, and the Gillman. The uglies are in search of a powerful amulet that will grant them power to rule the world. Our heroes - the Monster Squad are the only ones daring to stand in their way.",The Monster Squad,"Horror, Comedy, Action, Fantasy, Science Fiction","en, de, pt","mummy, dracula, wolfman, sea monster, frankenstein's monster",1987,-0.7383046400754892,-1.6502569087449328,1.1101789336528378,-0.5880571159089618
55,30000000,Other,Other,Other,Action,51185897,The Living Daylights,PG,31.07.1987 00:00,130,6.7,Timothy Dalton,74272,Richard Maibaum,1987,1,0.706196567,70,FALSE,708,tt0093428,The Living Daylights,James Bond helps a Russian General escape into the west. He soon finds out that the KGB wants to kill him for helping the General. A little while later the General is kidnapped from the Secret Service leading 007 to be suspicious.,The Living Daylights,"Action, Adventure, Thriller","en, ar, fr, de, ru, cs, sk","london england, smuggling of arms, prison, england, assassination, spy, falsely accused, secret identity, country estate, arms deal, russia, drug traffic, secret mission, secret intelligence service, kgb, villain, renegade, special car, tangier morocco, big wheel, pipeline, cello, orchestra, freedom fighter, czechoslovakia, bratislava, afghanistan, airplane, schloss schönbrunn, escape, moscow, vienna",1987,0.022832676062419115,1.76103158064416,0.5196123028469902,0.3334768500209489
56,15000000,Twentieth Century Fox Film Corporation,USA,Oliver Stone,Crime,43848100,Wall Street,R,11.12.1987 00:00,126,7.4,Charlie Sheen,126195,Stanley Weiser,1987,1,1.923206667,190,FALSE,10673,tt0094291,Wall Street,"A young and impatient stockbroker is willing to do anything to get to the top, including trading on illegal inside information taken through a ruthless and greedy corporate raider whom takes the youth under his wing.",Wall Street,"Crime, Drama",en,"power, fraud, broker, wall street, finances, lawyer, union, millionaire, stock broker",1987,-0.6114484207191712,1.4767575398617356,1.3464055859751771,1.2388126578045475
57,22000000,Warner Bros.,USA,Other,Comedy,63766510,The Witches of Eastwick,R,12.06.1987 00:00,118,6.5,Jack Nicholson,51642,John Updike,1987,1,1.898477727,190,FALSE,6069,tt0094332,The Witches of Eastwick,Three single women in a picturesque village have their wishes granted - at a cost - when a mysterious and flamboyant man arrives in their lives.,The Witches of Eastwick,"Fantasy, Horror, Comedy",en,"witch, new england",1987,-0.31545057555442907,0.9082094582968868,0.2833856505246509,-0.06110261052915097
58,25000000,Other,USA,Other,Action,16057580,Over the Top,PG,13.02.1987 00:00,93,5.7,Sylvester Stallone,40916,Gary Conway,1987,0,-0.3576968,-40,FALSE,1825,tt0093692,Over the Top,"Sylvester Stallone stars as hard-luck big-rig trucker Lincoln Hawk and takes us under the glaring Las Vegas lights for all the boisterous action of the World Armwrestling Championship.  Relying on wits and willpower, Hawk tries to rebuild his life by capturing the first-place prize money, and the love of the son he abandoned years earlier into the keeping of his rich, ruthless father-in-law.",Over the Top,"Action, Drama",en,"sport, bad father-in-law,  armwrestling",1987,-0.188594356198111,-0.8685032965932658,-0.6615209587647051,-0.24812246443371885
59,6000000,Other,USA,Other,Comedy,22847564,Raising Arizona,PG-13,17.04.1987 00:00,94,7.4,Nicolas Cage,107669,Ethan Coen,1987,1,2.807927333,280,FALSE,378,tt0093822,Raising Arizona,The Coen Brothers tell the story of a absurd yet likable family with an unproductive couple as the focal point. The couple has gotten themselves into some trouble while kidnapping a baby and give Hollywood one of the most memorable chase scenes to date.,Raising Arizona,"Comedy, Crime",en,"baby, supermarket, arizona, pregnancy and birth",1987,-0.9920170787881254,-0.7974347863976596,1.3464055859751771,0.9157910455132903
60,17000000,Other,Other,Other,Horror,17185632,Angel Heart,R,6.03.1987 00:00,113,7.3,Mickey Rourke,67453,William Hjortsberg,1987,1,0.010919529,0,FALSE,635,tt0092563,Angel Heart,"The down-and-out private detective Harry Angel is ordered, by a mysterious man named Louis Cyphre, to go on a mission to find a missing person. His routine failure soon leads to a bloody spar with himself as Harry Angel goes on a supernatural journey into his soul.",Angel Heart,"Horror, Mystery, Thriller","en, fr","southern usa, amnesia, drug addiction, new orleans, neurosis, heart, fan, sanatorium, aggression by animal, vision, blood, church, drug, demon, incest",1987,-0.5268776078149592,0.5528669073188563,1.228292259814007,0.2145799281698163
61,27000000,Warner Bros.,USA,Other,Action,25893810,Innerspace,PG,1.07.1987 00:00,120,6.8,Dennis Quaid,45172,Chip Proser,1987,0,-0.04097,0,FALSE,2614,tt0093260,Innerspace,"Test pilot Tuck Pendleton volunteers to test a special vessel for a miniaturization experiment. Accidentally injected into a neurotic hypochondriac, Jack Putter, Tuck must convince Jack to find his ex-girlfriend, Lydia Maxwell, to help him extract Tuck and his ship and re-enlarge them before his oxygen runs out.",Innerspace,"Action, Comedy, Science Fiction",en,"experiment, shrinking, blood",1987,-0.10402354329389894,1.0503464786880992,0.6377256290081593,-0.17391432549862273
62,2600000,Other,Other,Other,Drama,3130592,Maurice,R,18.09.1987 00:00,140,7.7,James Wilby,11837,E.M. Forster,1987,1,0.204073846,20,FALSE,26371,tt0093512,Maurice,"After his lover rejects him, a young man trapped by the oppressiveness of Edwardian society tries to come to terms with and accept his sexuality.",Maurice,"Drama, Romance",en,"gay, coming out, british, gay relationship, coming of age, lgbt child, lgbt, best friends in love",1987,-1.1357874607252858,2.471716682600221,1.7007455644586855,-0.7551474813730187
63,20000000,Other,USA,Other,Comedy,51249404,Broadcast News,R,25.12.1987 00:00,133,7.2,William Hurt,22802,James L. Brooks,1987,1,1.5624702,160,FALSE,12626,tt0092699,Broadcast News,"Basket-case network news producer Jane Craig falls for new reporter Tom Grunnick, a pretty boy who represents the trend towards entertainment news she despises. Aaron Altman, a talented but plain correspondent, carries an unrequited torch for Jane. Sparks fly between the three as the network prepares for big changes, and both the news and Jane must decide between style and substance.",Broadcast News,"Comedy, Drama, Romance",en,"journalist, journalism, workaholic, news broadcast, television, moderator",1987,-0.4000213884586411,1.9742371112309784,1.1101789336528378,-0.5639603941024997
