id,imdb_id,original_title,popularity,title
35588,tt0107004,Geronimo: An American Legend,4.653462,Geronimo: An American Legend
2087,tt0109890,The Getaway,14.214403,The Getaway
41579,tt0109891,Getting Even with Dad,2.410545,Getting Even with Dad
18620,tt0109913,Go Fish,0.775898,Go Fish
41006,tt0109920,A Good Man in Africa,5.22583,A Good Man in Africa
4916,tt0107057,Guilty as Sin,5.385108,Guilty as Sin
2019,tt0107076,Hard Target,7.834351,Hard Target
31642,tt0107096,Heaven & Earth,4.190541,Heaven & Earth
9255,tt0107144,Hot Shots! Part Deux,13.482371,Hot Shots! Part Deux
26271,tt0113674,Live Nude Girls,2.138959,Live Nude Girls
10612,tt0112966,The Englishman Who Went Up a Hill But Came Down a Mountain,5.331753,The Englishman Who Went Up a Hill But Came Down a Mountain
2259,tt0107151,The House of the Spirits,10.687795,The House of the Spirits
16097,tt0110064,House Party 3,0.996047,House Party 3
11934,tt0110074,The Hudsucker Proxy,7.550545,The Hudsucker Proxy
106143,tt0110097,I'll Do Anything,1.742974,I'll Do Anything
12475,tt0110123,In the Army Now,6.071466,In the Army Now
9386,tt0107206,In the Line of Fire,12.637158,In the Line of Fire
7984,tt0107207,In the Name of the Father,7.405895,In the Name of the Father
59930,tt0110137,The Inkwell,0.613335,The Inkwell
15765,tt0108551,What's Love Got to Do with It,14.820883,What's Love Got to Do with It
31643,tt0110197,Jimmy Hollywood,4.563989,Jimmy Hollywood
6,tt0107286,Judgment Night,5.538671,Judgment Night
329,tt0107290,Jurassic Park,8.863776,Jurassic Park
10909,tt0107302,Kalifornia,8.4337,Kalifornia
507,tt0110265,Killing Zoe,4.948569,Killing Zoe
34024,tt0107322,King of the Hill,4.375347,King of the Hill
29918,tt0110305,Lassie,3.645342,Lassie
9593,tt0107362,Last Action Hero,9.434006,Last Action Hero
42580,tt0107413,Life With Mikey,6.446229,Life With Mikey
22317,tt0110353,Lightning Jack,2.913584,Lightning Jack
1413,tt0107468,M. Butterfly,6.516976,M. Butterfly
12121,tt0107478,Made in America,5.43085,Made in America
2246,tt0107497,Malice,9.861672,Malice
10502,tt0107501,The Man without a Face,5.997712,The Man without a Face
10440,tt0107507,Manhattan Murder Mystery,8.939404,Manhattan Murder Mystery
9516,tt0107554,Menace II Society,5.260924,Menace II Society
2320,tt0116253,Executive Decision,13.106291,Executive Decision
5879,tt0074102,愛のコリーダ,8.932494,In the Realm of the Senses
83718,tt0111689,What Happened Was...,0.534606,What Happened Was...
11971,tt0107616,Much Ado About Nothing,8.62724,Much Ado About Nothing
2625,tt0107611,Mr. Jones,6.579753,Mr. Jones
31911,tt0107613,Mr. Wonderful,13.011091,Mr. Wonderful
788,tt0107614,Mrs. Doubtfire,11.16553,Mrs. Doubtfire
21450,tt0107653,Naked,8.665198,Naked
11231,tt0110657,The Next Karate Kid,9.9697,The Next Karate Kid
41588,tt0110649,The New Age,0.596207,The New Age
10447,tt0110678,No Escape,9.715187,No Escape
31586,tt0110687,North,15.534707,North
9300,tt0107756,Orlando,3.800785,Orlando
9559,tt0107808,A Perfect World,8.040589,A Perfect World
9800,tt0107818,Philadelphia,13.373006,Philadelphia
713,tt0107822,The Piano,7.436758,The Piano
8291,tt0107840,Poetic Justice,6.972599,Poetic Justice
18133,tt0107889,The Program,3.199976,The Program
25557,tt0111003,The Puppet Masters,7.272296,The Puppet Masters
22588,tt0110939,Radioland Murders,8.506727,Radioland Murders
10872,tt0110955,The Ref,5.868677,The Ref
1245,tt0107943,The Remains of the Day,12.222576,The Remains of the Day
11858,tt0110971,Renaissance Man,4.985157,Renaissance Man
7007,tt0107969,Rising Sun,6.279082,Rising Sun
10467,tt0111001,The Road to Wellville,3.416181,The Road to Wellville
5550,tt0107978,RoboCop 3,8.685798,RoboCop 3
8005,tt0107977,Robin Hood: Men in Tights,17.136672,Robin Hood: Men in Tights
2088,tt0107983,Romeo Is Bleeding,9.796318,Romeo Is Bleeding
10412,tt0105275,Romper Stomper,5.157926,Romper Stomper
47889,tt0108000,Ruby in Paradise,0.941994,Ruby in Paradise
14534,tt0108002,Rudy,5.914833,Rudy
56583,tt0108026,The Saint of Fort Washington,1.065843,The Saint of Fort Washington
41878,tt0105032,Les Nuits Fauves,1.031556,Savage Nights
424,tt0108052,Schindler's List,41.725123,Schindler's List
35233,tt0111094,The Scout,5.715608,The Scout
14291,tt0108065,Searching for Bobby Fischer,12.048587,Searching for Bobby Fischer
103413,tt0111102,Second Best,0.882596,Second Best
11236,tt0108071,The Secret Garden,6.499523,The Secret Garden
11592,tt0111127,Serial Mom,5.305311,Serial Mom
8850,tt0111143,The Shadow,7.881107,The Shadow
10445,tt0108101,Shadowlands,2.96586,Shadowlands
695,tt0108122,Short Cuts,8.829337,Short Cuts
43535,tt0111194,A Simple Twist of Fate,4.13516,A Simple Twist of Fate
12519,tt0111201,Sirens,2.86213,Sirens
23210,tt0108149,Six Degrees of Separation,8.730025,Six Degrees of Separation
858,tt0108160,Sleepless in Seattle,10.234919,Sleepless in Seattle
867,tt0108162,Sliver,11.23297,Sliver
78,tt0083658,Blade Runner,96.272374,Blade Runner
13203,tt0108186,Son in Law,9.122718,Son in Law
10442,tt0108174,So I Married an Axe Murderer,8.051914,So I Married an Axe Murderer
11074,tt0108238,Striking Distance,13.390917,Striking Distance
33367,tt0089256,Harem,1.825468,Harem
9607,tt0108255,Super Mario Bros.,7.198455,Super Mario Bros.
17585,tt0111323,Surviving the Game,3.644641,Surviving the Game
9057,tt0111400,Terminal Velocity,8.012225,Terminal Velocity
20967,tt0108328,Thirty Two Short Films About Glenn Gould,0.873068,Thirty Two Short Films About Glenn Gould
10635,tt0111418,Threesome,10.82236,Threesome
9479,tt0107688,The Nightmare Before Christmas,17.730913,The Nightmare Before Christmas
10057,tt0108333,The Three Musketeers,6.34785,The Three Musketeers
11969,tt0108358,Tombstone,11.338194,Tombstone
41590,tt0111488,Trial by Jury,0.85586,Trial by Jury
319,tt0108399,True Romance,17.189328,True Romance
26408,tt0108515,The War Room,1.273617,The War Room
15139,tt0110763,The Pagemaster,7.436001,The Pagemaster
161158,tt0107779,"Paris, France",0.741522,"Paris, France"
218473,tt0109226,"The Beans of Egypt, Maine",0.38247,"The Beans of Egypt, Maine"
85247,tt0110259,Killer,0.422224,Killer
11446,tt0114906,Welcome to the Dollhouse,5.14056,Welcome to the Dollhouse
51980,tt0107002,Germinal,2.759302,Germinal
24405,tt0109403,Chasers,9.85327,Chasers
11655,tt0104029,Cronos,5.513024,Cronos
11800,tt0110623,Naked in New York,0.449733,Naked in New York
8223,tt0107315,Kika,3.647321,Kika
14587,tt0106408,Bhaji on the Beach,0.441585,Bhaji on the Beach
31504,tt0110363,Little Big League,1.960563,Little Big League
41653,tt0107349,Kådisbellan,1.764582,The Slingshot
53185,tt0111709,Wide Eyed and Legless,0.00015,Wide Eyed and Legless
95743,tt0109828,Foreign Student,0.002789,Foreign Student
23637,tt0107225,Io speriamo che me la cavo,3.456868,"Ciao, Professore!"
17600,tt0111252,Spanking the Monkey,2.799575,Spanking the Monkey
10897,tt0110366,The Little Rascals,6.707109,The Little Rascals
349394,tt0106878,À la mode,8.20E-05,À la mode
21352,tt0109120,Andre,3.139316,Andre
68806,tt0108059,La scorta,0.046196,The Escort
37345,tt0110892,Princess Caraboo,1.943323,Princess Caraboo
32562,tt0112651,The Celluloid Closet,6.784687,The Celluloid Closet
47507,tt0107642,Métisse,1.040873,Café au Lait
25403,tt0109382,Caro diario,2.904734,Dear Diary
124304,tt0106678,De eso no se habla,1.213481,I Don't Want to Talk About It
9066,tt0112572,The Brady Bunch Movie,4.233092,The Brady Bunch Movie
771,tt0099785,Home Alone,0.702543,Home Alone
251,tt0099653,Ghost,11.945397,Ghost
812,tt0103639,Aladdin,16.357419,Aladdin
280,tt0103064,Terminator 2: Judgment Day,22.661695,Terminator 2: Judgment Day
581,tt0099348,Dances with Wolves,11.654349,Dances with Wolves
80350,tt0114706,Tough and Deadly,0.426887,Tough and Deadly
268,tt0096895,Batman,19.10673,Batman
274,tt0102926,The Silence of the Lambs,4.307222,The Silence of the Lambs
408,tt0029583,Snow White and the Seven Dwarfs,16.263878,Snow White and the Seven Dwarfs
10020,tt0101414,Beauty and the Beast,23.433511,Beauty and the Beast
10895,tt0032910,Pinocchio,14.202284,Pinocchio
114,tt0100405,Pretty Woman,13.348451,Pretty Woman
41043,tt0110719,Окно в Париж,0.345748,Window to Paris
576,tt0065214,The Wild Bunch,11.722424,The Wild Bunch
15477,tt0110395,Love and a .45,3.40523,Love and a .45
59146,tt0111752,The Wooden Man's Bride,0.088451,The Wooden Man's Bride
124472,tt0109934,A Great Day in Harlem,0.076352,A Great Day in Harlem
30528,tt0112606,Bye Bye Love,2.47308,Bye Bye Love
7300,tt0117247,One Fine Day,7.009946,One Fine Day
10824,tt0112625,Candyman: Farewell to the Flesh,4.983552,Candyman: Farewell to the Flesh
261246,tt0106537,Century,1.461029,Century
275,tt0116282,Fargo,12.61469,Fargo
25059,tt0116552,Homeward Bound II: Lost in San Francisco,14.657754,Homeward Bound II: Lost in San Francisco
11827,tt0082509,Heavy Metal,7.640073,Heavy Metal
8766,tt0116514,Hellraiser: Bloodline,5.263187,Hellraiser: Bloodline
23570,tt0117283,The Pallbearer,8.174116,The Pallbearer
47333,tt0116684,Jane Eyre,2.420301,Jane Eyre
54850,tt0110374,Loaded,0.618066,Loaded
51242,tt0070506,Pane e cioccolata,1.306628,Bread and Chocolate
10112,tt0065421,The Aristocats,9.834047,The Aristocats
4307,tt0113083,La flor de mi secreto,2.286788,The Flower of My Secret
46029,tt0118001,Two Much,1.620174,Two Much
32308,tt0116165,Ed,5.174212,Ed
88893,tt0102855,Schrei aus Stein,0.736081,Scream of Stone
52873,tt0107471,Ma saison préférée,0.516924,My Favorite Season
123505,tt0113839,A Modern Affair,0.173207,A Modern Affair
340210,tt0112712,Condition Red,0.793932,Condition Red
44281,tt0090665,Asfour Stah,1.983301,Halfaouine: Boy of the Terraces
28121,tt0117891,A Thin Line Between Love and Hate,2.256747,A Thin Line Between Love and Hate
12520,tt0113613,The Last Supper,4.619915,The Last Supper
1592,tt0117381,Primal Fear,10.326213,Primal Fear
166901,tt0114305,Rude,0.065827,Rude
36447,tt0115837,Carried Away,1.67218,Carried Away
19042,tt0115509,All Dogs Go to Heaven 2,5.028897,All Dogs Go to Heaven 2
38884,tt0114671,Land and Freedom,6.144235,Land and Freedom
47449,tt0112844,Denise Calls Up,0.466476,Denise Calls Up
36259,tt0114658,Theodore Rex,2.583686,Theodore Rex
41852,tt0116275,A Family Thing,6.207993,A Family Thing
40926,tt0113122,Frisk,0.319215,Frisk
9099,tt0117608,Sgt. Bilko,5.70904,Sgt. Bilko
2021,tt0113448,Jack & Sarah,1.523446,Jack & Sarah
61752,tt0116414,Girl 6,4.405169,Girl 6
10988,tt0116095,Diabolique,4.530079,Diabolique
11479,tt0111543,Un indien dans la ville,4.728163,"Little Indian, Big City"
398959,tt0117517,Roula - Dunkle Geheimnisse,0.149157,Roula
287305,tt0117312,Peanuts – Die Bank zahlt alles,0.066123,Peanuts – Die Bank zahlt alles
339428,tt0116485,Happy Weekend,0.002229,Happy Weekend
12652,tt0113947,Nelly & Monsieur Arnaud,1.784647,Nelly and Monsieur Arnaud
10684,tt0115956,Courage Under Fire,11.595316,Courage Under Fire
954,tt0117060,Mission: Impossible,15.793477,Mission: Impossible
68445,tt0109028,Á köldum klaka,0.494977,Cold Fever
18989,tt0117071,Moll Flanders,2.337263,Moll Flanders
10801,tt0117788,Das Superweib,0.821299,The Superwife
54285,tt0112257,삼공일 삼공이,0.396626,"301, 302"
8840,tt0116136,DragonHeart,23.63659,DragonHeart
278978,tt0118026,Und keiner weint mir nach,0.439989,Und keiner weint mir nach
124625,tt0117117,My Mother's Courage,0.622885,My Mother's Courage
11107,tt0116168,Eddie,3.09233,Eddie
16417,tt0111787,Yankee Zulu,1.558066,Yankee Zulu
70934,tt0112509,Billy's Holiday,0.002444,Billy's Holiday
10363,tt0054189,Plein soleil,3.804493,Purple Noon
161070,tt0115591,August,0.987434,August
10539,tt0116683,James and the Giant Peach,13.217623,James and the Giant Peach
10543,tt0116287,Fear,6.954926,Fear
18414,tt0116768,Kids in the Hall: Brain Candy,2.299851,Kids in the Hall: Brain Candy
47502,tt0116269,Faithful,1.296862,Faithful
11902,tt0114787,Podzemlje,14.587894,Underground
27098,tt0113720,Lust och fägring stor,3.582047,All Things Fair
25087,tt0112536,Bloodsport II,3.085207,Bloodsport II
5801,tt0048473,পথের পাঁচালী,3.900709,Pather Panchali
896,tt0052572,অপুর সংসার,2.381806,The World of Apu
3065,tt0117128,Mystery Science Theater 3000: The Movie,2.985163,Mystery Science Theater 3000: The Movie
318177,tt0114616,Tarantella,0.001662,Tarantella
2300,tt0117705,Space Jam,11.054251,Space Jam
8069,tt0062711,Barbarella,14.304205,Barbarella
288173,tt0110061,Hostile Intentions,0.062388,Hostile Intentions
187851,tt0140614,They Bite,0.466991,They Bite
27768,tt0108181,Some Folks Call It a Sling Blade,0.459376,Some Folks Call It a Sling Blade
221917,tt0114307,The Run of the Country,0.117662,The Run of the Country
8072,tt0058898,"Alphaville, une étrange aventure de Lemmy Caution",4.658149,Alphaville
35797,tt0082206,Coup de torchon,2.272213,Coup de Torchon
88030,tt0111430,Tigrero: A Film That Was Never Made,0.18343,Tigrero: A Film That Was Never Made
185191,tt0107727,L'oeil de Vichy,0.004117,The Eye of Vichy
83857,tt0081759,Windows,0.400023,Windows
33245,tt0113443,It's My Party,2.791667,It's My Party
124460,tt0109491,Country Life,0.487357,Country Life
27281,tt0114048,Operation Dumbo Drop,4.357971,Operation Dumbo Drop
105045,tt0111613,Das Versprechen,0.122178,The Promise
40001,tt0117104,Mrs. Winterbourne,9.1861,Mrs. Winterbourne
29621,tt0117688,Solo,1.899069,Solo
117730,tt0109751,Etz Hadomim Tafus,0.71066,Under The Domim Tree
20762,tt0117774,The Substitute,10.68537,The Substitute
37144,tt0114736,True Crime,1.217249,True Crime
48260,tt0112604,Butterfly Kiss,0.877853,Butterfly Kiss
12656,tt0116289,Feeling Minnesota,10.298582,Feeling Minnesota
38867,tt0109593,Delta of Venus,1.099187,Delta of Venus
277270,tt0103095,To Cross the Rubicon,0.006854,To Cross the Rubicon
25969,tt0112368,Angus,2.25008,Angus
44103,tt0104046,Daens,0.755047,Priest Daens
753,tt0062952,Faces,7.918418,Faces
43634,tt0115742,Boys,1.579153,Boys
9103,tt0117420,The Quest,7.941972,The Quest
90214,tt0115951,Cosi,0.947007,Cosi
29649,tt0117784,Sunset Park,1.231692,Sunset Park
10990,tt0117107,Mulholland Falls,5.79463,Mulholland Falls
8866,tt0117979,The Truth About Cats & Dogs,5.121203,The Truth About Cats & Dogs
12233,tt0095776,Oliver & Company,10.813579,Oliver & Company
23449,tt0115851,Celtic Pride,1.940747,Celtic Pride
36355,tt0116322,Flipper,4.557006,Flipper
37667,tt0109374,Captives,1.926109,Captives
90148,tt0110712,Of Love and Shadows,0.709209,Of Love and Shadows
922,tt0112817,Dead Man,6.505272,Dead Man
11876,tt0113362,Le Hussard sur le toit,1.690768,The Horseman on the Roof
52633,tt0073778,Switchblade Sisters,6.035166,Switchblade Sisters
62364,tt0112546,Boca a boca,1.133409,Mouth to Mouth
11687,tt0108500,Les visiteurs,7.326169,The Visitors
9304,tt0117108,Multiplicity,8.768806,Multiplicity
73183,tt0113270,"The Haunted World of Edward D. Wood, Jr.",0.037443,"The Haunted World of Edward D. Wood, Jr."
131232,tt0333373,Due Amici,0.003949,Two Friends
9100,tt0115963,The Craft,12.860385,The Craft
20759,tt0116448,The Great White Hype,3.321765,The Great White Hype
46063,tt0116827,Last Dance,1.196686,Last Dance
365371,tt0114894,War Stories Our Mother Never Told Us,0.005625,War Stories Our Mother Never Told Us
32513,tt0112701,Cold Comfort Farm,1.92386,Cold Comfort Farm
40651,tt0113429,"Institute Benjamenta, or This Dream People Call Human Life",0.543042,"Institute Benjamenta, or This Dream People Call Human Life"
36915,tt0116508,Heaven's Prisoners,9.264679,Heaven's Prisoners
40507,tt0117260,Original Gangstas,0.343579,Original Gangstas
9802,tt0117500,The Rock,13.249824,The Rock
25697,tt0116405,Getting Away with Murder,0.746662,Getting Away with Murder
21588,tt0109592,Dellamorte Dellamore,6.247819,Cemetery Man
664,tt0117998,Twister,8.739144,Twister
11867,tt0115624,Barb Wire,5.877599,Barb Wire
47119,tt0113145,Le garçu,0.125882,Le Garçu
314352,tt0116559,Honigmond,0.652621,Honeymoon
9323,tt0113568,GHOST IN THE SHELL,10.686166,Ghost in the Shell
10280,tt0117894,Thinner,4.856229,Thinner
10535,tt0117723,Spy Hard,8.202057,Spy Hard
124613,tt0112586,Brothers in Trouble,0.594716,Brothers in Trouble
532,tt0112691,A Close Shave,6.796858,A Close Shave
26744,tt0040366,Force of Evil,4.386329,Force of Evil
16299,tt0117768,The Stupids,1.751457,The Stupids
10547,tt0115571,The Arrival,6.497591,The Arrival
245268,tt0031612,The Man from Down Under,0.068254,The Man from Down Under
935,tt0057012,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,9.80398,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb
55613,tt0103926,Careful,0.160571,Careful
215107,tt0105737,Vermont Is for Lovers,0.75,Vermont Is for Lovers
41007,tt0113849,A Month by the Lake,0.851078,A Month by the Lake
35645,tt0113188,Gold Diggers: The Secret of Bear Mountain,5.508101,Gold Diggers: The Secret of Bear Mountain
110465,tt0042644,Kim,1.048075,Kim
255546,tt0109381,Carmen Miranda: Bananas Is My Business,0.146287,Carmen Miranda: Bananas Is My Business
40751,tt0109688,東邪西毒,5.215992,Ashes of Time
275096,tt0104606,Khomreh,0.401531,The Jar
85778,tt0110480,Maya Lin: A Strong Clear Vision,0.001608,Maya Lin: A Strong Clear Vision
11101,tt0108211,Stalingrad,7.667284,Stalingrad
9826,tt0117331,The Phantom,8.079541,The Phantom
9879,tt0117765,Striptease,11.341502,Striptease
63564,tt0116833,The Last of the High Kings,1.427756,The Last of the High Kings
22621,tt0113280,Heavy,0.889498,Heavy
7095,tt0116669,Jack,6.287245,Jack
26890,tt0116594,I Shot Andy Warhol,2.771201,I Shot Andy Warhol
46732,tt0113211,The Grass Harp,0.365418,The Grass Harp
124633,tt0114494,Tuđa Amerika,0.099602,Someone Else's America
202425,tt0094265,La vie est belle,0.514363,Life is Rosy
196940,tt0105201,Quartier Mozart,0.011938,Quartier Mozart
77771,tt0070820,Touki-Bouki,0.043903,Touki Bouki
181083,tt0084898,Wend Kuuni,0.049573,God's Gift
41225,tt0063715,Histoires extraordinaires,1.794298,Spirits of the Dead
188589,tt0109191,Babyfever,0.001687,Babyfever
87190,tt0114122,Pharaoh's  Army,0.837911,Pharaoh's  Army
627,tt0117951,Trainspotting,19.348466,Trainspotting
32872,tt0118523,Til There Was You,2.700061,Til There Was You
602,tt0116629,Independence Day,17.634197,Independence Day
14553,tt0117737,Stealing Beauty,6.418805,Stealing Beauty
9566,tt0116277,The Fan,12.202063,The Fan
10545,tt0116583,The Hunchback of Notre Dame,13.553999,The Hunchback of Notre Dame
9894,tt0115798,The Cable Guy,7.586577,The Cable Guy
11543,tt0116778,Kingpin,11.633347,Kingpin
9268,tt0116213,Eraser,6.919314,Eraser
52059,tt0113147,The Gate of Heavenly Peace,0.10705,The Gate of Heavenly Peace
9327,tt0117218,The Nutty Professor,9.651581,The Nutty Professor
123763,tt0100990,"Yo, la peor de todas",0.202495,"I, the Worst of All"
81949,tt0111546,Un été inoubliable,0.826372,An Unforgettable Summer
42005,tt0093199,"Hol volt, hol nem volt",0.043125,A Hungarian Fairy Tale
124306,tt0106810,En compagnie d'Antonin Artaud,0.000308,My Life and Times With Antonin Artaud
183955,tt0111180,Sibak,0.05956,Midnight Dancers
44535,tt0111237,Somebody to Love,0.970688,Somebody to Love
44495,tt0072362,A Very Natural Thing,0.147662,A Very Natural Thing
78285,tt0103207,La vieille qui marchait dans la mer,0.573423,The Old Lady Who Walked in the Sea
11228,tt0116040,Daylight,11.995799,Daylight
10779,tt0116365,The Frighteners,12.09096,The Frighteners
26748,tt0116905,Lone Star,9.069963,Lone Star
