budget,gross,name,released,runtime,score,votes,year,isprofit,profitability_ratio,profitability_ratio_bucket
55000000,104565114,American Wedding,1.08.2003 00:00,96,6.3,171577,2003,1,0.901183891,90
30000000,41407470,Secondhand Lions,19.09.2003 00:00,111,7.6,45722,2003,1,0.380249,40
26000000,46961214,Final Destination 2,31.01.2003 00:00,90,6.2,129165,2003,1,0.806200538,80
20000000,16248701,21 Grams,16.01.2004 00:00,124,7.7,200427,2003,0,-0.18756495,-20
50000000,19593740,The Life of David Gale,21.02.2003 00:00,130,7.6,94693,2003,0,-0.6081252,-60
2800000,14131,Memories of Murder,2.05.2003 00:00,131,8.1,80301,2003,0,-0.994953214,-100
15000000,13005485,House of Sand and Fog,9.01.2004 00:00,126,7.6,58778,2003,0,-0.132967667,-10
17000000,42672630,The Lizzie McGuire Movie,2.05.2003 00:00,94,5.4,30128,2003,1,1.510154706,150
29000000,56359780,Once Upon a Time in Mexico,12.09.2003 00:00,102,6.4,137276,2003,1,0.94344069,90
60000000,31186896,The Core,28.03.2003 00:00,135,5.5,81258,2003,0,-0.4802184,-50
48000000,110003217,Scary Movie 3,24.10.2003 00:00,84,5.5,118792,2003,1,1.291733688,130
65000000,63860942,Mona Lisa Smile,19.12.2003 00:00,117,6.4,65841,2003,0,-0.017523969,0
10000000,365734,The Brown Bunny,14.11.2003 00:00,93,5,12152,2003,0,-0.9634266,-100
75000000,135645823,Anger Management,11.04.2003 00:00,106,6.2,180365,2003,1,0.808610973,80
35000000,20298207,Down with Love,16.05.2003 00:00,101,6.3,34946,2003,0,-0.420051229,-40
30000000,5381227,The Human Stain,31.10.2003 00:00,106,6.3,26598,2003,0,-0.820625767,-80
120000,30610863,Open Water,20.08.2004 00:00,79,5.7,44989,2003,1,254.090525,25410
18000000,43610723,Under the Tuscan Sun,26.09.2003 00:00,113,6.8,39134,2003,1,1.422817944,140
70000000,43734876,Tears of the Sun,7.03.2003 00:00,121,6.6,99418,2003,0,-0.375216057,-40
75000000,30013346,Hollywood Homicide,13.06.2003 00:00,116,5.3,32542,2003,0,-0.599822053,-60
38000000,111761982,Spy Kids 3: Game Over,25.07.2003 00:00,84,4.2,44074,2003,1,1.941104789,190
60000000,26483452,Sinbad: Legend of the Seven Seas,2.07.2003 00:00,85,6.7,39745,2003,0,-0.558609133,-60
20000000,35990505,What a Girl Wants,4.04.2003 00:00,105,5.8,51247,2003,1,0.79952525,80
60000000,26900336,The Missing,26.11.2003 00:00,137,6.5,29091,2003,0,-0.551661067,-60
80000000,124728738,Something's Gotta Give,12.12.2003 00:00,128,6.7,96603,2003,1,0.559109225,60
40000000,59694580,Gothika,21.11.2003 00:00,98,5.8,94370,2003,1,0.4923645,50
80000000,116934650,S.W.A.T.,8.08.2003 00:00,117,6,125305,2003,1,0.461683125,50
35000000,28082366,Johnny English,18.07.2003 00:00,100,6.1,121464,2003,0,-0.197646686,-20
26000000,47811138,Agent Cody Banks,14.03.2003 00:00,102,5,28662,2003,1,0.838889923,80
90000000,75847266,The Haunted Mansion,26.11.2003 00:00,100,4.9,34691,2003,0,-0.1572526,-20
50000000,26536120,Básico y letal,28.03.2003 00:00,98,6.5,52747,2003,0,-0.4692776,-50
23000000,60060328,Bad Santa,26.11.2003 00:00,91,7.1,118278,2003,1,1.611318609,160
30000000,15589458,View from the Top,21.03.2003 00:00,87,5.2,22332,2003,0,-0.4803514,-50
60000000,53790451,Paycheck,25.12.2003 00:00,119,6.3,93707,2003,0,-0.103492483,-10
62000000,36906460,Matchstick Men,12.09.2003 00:00,116,7.3,111886,2003,0,-0.404734516,-40
60000000,104297061,Daddy Day Care,9.05.2003 00:00,92,5.5,53301,2003,1,0.73828435,70
46000000,52802140,The Recruit,31.01.2003 00:00,115,6.6,118822,2003,1,0.147872609,10
3000000,1227000,Elephant,14.11.2003 00:00,81,7.2,75039,2003,0,-0.591,-60
128000000,85336277,Tierra de osos,31.10.2003 00:00,85,6.8,77498,2003,0,-0.333310336,-30
36000000,26183197,A Man Apart,4.04.2003 00:00,109,6.1,40381,2003,0,-0.272688972,-30
16000000,34308901,Malibu's Most Wanted,18.04.2003 00:00,100,5.1,16779,2003,1,1.144306313,110
33000000,132716677,Bringing Down the House,7.03.2003 00:00,105,5.6,31366,2003,1,3.021717485,300
35000000,4426297,Más allá de las fronteras,24.10.2003 00:00,127,6.5,23761,2003,0,-0.873534371,-90
80000000,19481943,Timeline,26.11.2003 00:00,116,5.6,55054,2003,0,-0.756475713,-80
80000000,20991364,Looney Tunes: Back in Action,14.11.2003 00:00,100,5.7,26853,2003,0,-0.73760795,-70
50000000,40905277,Out of Time,3.10.2003 00:00,105,6.5,49072,2003,0,-0.18189446,-20
5000000,1056102,Wonderland,24.10.2003 00:00,104,6.6,19416,2003,0,-0.7887796,-80
60000000,49443628,Runaway Jury,17.10.2003 00:00,127,7.1,80544,2003,0,-0.175939533,-20
55000000,33832741,Stuck on You,12.12.2003 00:00,118,5.8,46442,2003,0,-0.384859255,-40
60000000,66934963,Kangaroo Jack,17.01.2003 00:00,89,4.4,25060,2003,1,0.115582717,10
60000000,35327628,Intolerable Cruelty,10.10.2003 00:00,100,6.3,80789,2003,0,-0.4112062,-40
11000000,32551396,Darkness Falls,24.01.2003 00:00,86,5,27228,2003,1,1.959217818,200
18000000,30222640,Honey,5.12.2003 00:00,94,5.3,38850,2003,1,0.679035556,70
54000000,6068735,Gigli,1.08.2003 00:00,121,2.4,42890,2003,0,-0.887616019,-90
12000000,4750602,In the Cut,31.10.2003 00:00,119,5.3,19446,2003,0,-0.6041165,-60
38000000,7659747,The Order,5.09.2003 00:00,102,5.2,15575,2003,0,-0.798427711,-80
55000000,34238611,The Hunted,14.03.2003 00:00,94,6,37835,2003,0,-0.3774798,-40
19000000,26276465,Dumb and Dumberer: When Harry Met Lloyd,13.06.2003 00:00,85,3.4,32064,2003,1,0.382971842,40
18000000,56127162,Just Married,10.01.2003 00:00,95,5.4,60573,2003,1,2.118175667,210
50000000,60476872,Shanghai Knights,7.02.2003 00:00,114,6.2,87352,2003,1,0.20953744,20
45000000,90186328,"Legally Blonde 2: Red, White & Blonde",2.07.2003 00:00,95,4.7,50536,2003,1,1.004140622,100
87000000,120277854,Seabiscuit,25.07.2003 00:00,140,7.3,59979,2003,1,0.382504069,40
20000000,36922190,Uptown Girls,15.08.2003 00:00,92,6.1,30845,2003,1,0.8461095,80
500000,5739376,The Station Agent,5.12.2003 00:00,89,7.7,61005,2003,1,10.478752,1050
7000000,10249719,House of the Dead,10.10.2003 00:00,90,2,33277,2003,1,0.464245571,50
30000000,34604054,Cradle 2 the Grave,28.02.2003 00:00,101,5.8,36878,2003,1,0.153468467,20
35000000,52277485,Radio,24.10.2003 00:00,109,6.9,33842,2003,1,0.493642429,50
41000000,22108977,The Medallion,22.08.2003 00:00,88,5.2,32750,2003,0,-0.460756659,-50
56000000,12870569,Gods and Generals,21.02.2003 00:00,219,6.3,13829,2003,0,-0.770168411,-80
6000000,2220008,Shattered Glass,26.11.2003 00:00,94,7.2,30173,2003,0,-0.629998667,-60
20000000,15408822,A Guy Thing,17.01.2003 00:00,101,5.6,14915,2003,0,-0.2295589,-20
22000000,6886089,Willard,14.03.2003 00:00,100,6.2,15832,2003,0,-0.686995955,-70
12000000,4922166,From Justin to Kelly,20.06.2003 00:00,81,2.1,23990,2003,0,-0.5898195,-60
5000000,728253,Party Monster,17.10.2003 00:00,98,6.3,13310,2003,0,-0.8543494,-90
18000000,3203044,Anything Else,19.09.2003 00:00,108,6.4,26603,2003,0,-0.822053111,-80
52000000,23020488,Bulletproof Monk,16.04.2003 00:00,104,5.5,43940,2003,0,-0.557298308,-60
40000000,20440627,The In-Laws,23.05.2003 00:00,100,5.7,14598,2003,0,-0.488984325,-50
25000000,39399750,Rugrats Go Wild,13.06.2003 00:00,100,5.6,6205,2003,1,0.57599,60
35200000,37788228,Head of State,28.03.2003 00:00,95,5.4,15690,2003,1,0.073529205,10
9500000,7002255,The Triplets of Belleville,13.02.2004 00:00,80,7.8,44860,2003,0,-0.262920526,-30
17000000,22734486,Dickie Roberts: Former Child Star,5.09.2003 00:00,98,5.6,12287,2003,1,0.337322706,30
2500000,548712,All the Real Girls,1.08.2003 00:00,108,6.9,9474,2003,0,-0.7805152,-80
40000000,9692135,Duplex,26.09.2003 00:00,89,5.9,48829,2003,0,-0.757696625,-80
780000,1310470,Saints and Soldiers,25.03.2005 00:00,90,6.8,18516,2003,1,0.680089744,70
10000000,31041759,Calendar Girls,1.01.2004 00:00,108,6.9,20538,2003,1,2.1041759,210
8000000,1174139,I Capture the Castle,8.08.2003 00:00,113,7.1,6060,2003,0,-0.853232625,-90
15000000,12212417,Confidence,25.04.2003 00:00,97,6.7,31315,2003,0,-0.185838867,-20
3200000,8243880,The Cooler,16.01.2004 00:00,101,7,29549,2003,1,1.5762125,160
17000000,1571504,Veronica Guerin,17.10.2003 00:00,98,6.9,17055,2003,0,-0.907558588,-90
4000000,732241,The Shape of Things,16.05.2003 00:00,96,6.7,10052,2003,0,-0.81693975,-80
300000,2528664,Pieces of April,28.11.2003 00:00,80,7.1,18540,2003,1,7.42888,740
850000,819939,Latter Days,1.07.2004 00:00,107,7.1,15271,2003,0,-0.035365882,0
14000000,15550605,My Boss's Daughter,22.08.2003 00:00,86,4.7,25363,2003,1,0.1107575,10
16000000,14108518,How to Deal,18.07.2003 00:00,100,5.6,8473,2003,0,-0.118217625,-10
20000000,47887943,The Jungle Book 2,14.02.2003 00:00,72,5.4,12558,2003,1,1.39439715,140
8000000,336456,The Singing Detective,14.11.2003 00:00,109,5.6,7414,2003,0,-0.957943,-100
17000000,37566230,Good Boy!,10.10.2003 00:00,100,5.1,3591,2003,1,1.209778235,120
15000000,30238577,The Fighting Temptations,19.09.2003 00:00,123,5.5,6052,2003,1,1.015905133,100
5000000,896993,Intermission,16.04.2004 00:00,105,6.9,14096,2003,0,-0.8206014,-80
7500000,197148,Code 46,17.09.2004 00:00,93,6.2,18738,2003,0,-0.9737136,-100
6800000,33225,Shade,9.05.2004 00:00,101,6.4,11130,2003,0,-0.995113971,-100
15000000,2281585,The Company,20.05.2004 00:00,112,6.4,5757,2003,0,-0.847894333,-80
30000000,14208384,Alex & Emma,20.06.2003 00:00,100,5.6,11953,2003,0,-0.5263872,-50
5740000,647054,Japanese Story,25.09.2003 00:00,105,6.7,5814,2003,0,-0.887272822,-90
15000000,19067,Stander,10.10.2003 00:00,116,7.2,7443,2003,0,-0.998728867,-100
10000000,1011054,Owning Mahowny,25.09.2003 00:00,104,7.1,11120,2003,0,-0.8988946,-90
20000,7221,Zero Day,23.01.2004 00:00,92,7.3,3594,2003,0,-0.63895,-60
1000000,279282,The Battle of Shaker Heights,22.08.2003 00:00,100,6.1,3926,2003,0,-0.720718,-70
29000000,81001787,The Notebook,25.06.2004 00:00,123,7.9,430711,2004,1,1.793165069,180
1200000,56000369,Saw,29.10.2004 00:00,103,7.7,322727,2004,1,45.66697417,4570
175000000,133378256,Troy,14.05.2004 00:00,163,7.2,414038,2004,0,-0.237838537,-20
60000000,114197520,The Village,30.07.2004 00:00,108,6.5,209350,2004,1,0.903292,90
66000000,59623958,Hellboy,2.04.2004 00:00,122,6.8,261530,2004,0,-0.096606697,-10
17000000,86058055,Mean Girls,30.04.2004 00:00,97,7,270476,2004,1,4.062238529,409
130000000,249358727,Harry Potter and the Prisoner of Azkaban,4.06.2004 00:00,142,7.8,427343,2004,1,0.918144054,90
92000000,261441092,The Incredibles,5.11.2004 00:00,115,8,520926,2004,1,1.841751,180
20000000,34400301,Eternal Sunshine of the Spotless Mind,19.03.2004 00:00,108,8.3,736127,2004,1,0.72001505,70
125000000,186740799,The Day After Tomorrow,28.05.2004 00:00,124,6.4,356977,2004,1,0.493926392,50
30000000,66208183,Kill Bill: Vol. 2,16.04.2004 00:00,137,8,555508,2004,1,1.206939433,120
33000000,33682273,The Punisher,16.04.2004 00:00,124,6.5,132115,2004,1,0.020674939,0
25000000,17718223,EuroTrip,20.02.2004 00:00,93,6.6,171296,2004,0,-0.29127108,-30
160000000,120177084,Van Helsing,7.05.2004 00:00,131,6,211483,2004,0,-0.248893225,-20
70000000,51268815,The Phantom of the Opera,22.12.2004 00:00,143,7.3,102339,2004,0,-0.267588357,-30
25000000,14589444,The Girl Next Door,9.04.2004 00:00,108,6.8,180214,2004,0,-0.41642224,-40
37000000,70831760,White Chicks,23.06.2004 00:00,109,5.5,107599,2004,1,0.914371892,90
5000000,1082715,The Machinist,3.12.2004 00:00,101,7.7,304458,2004,0,-0.783457,-80
6500000,54580300,Crash,6.05.2005 00:00,112,7.8,379156,2004,1,7.396969231,740
400000,44540956,Napoleon Dynamite,27.08.2004 00:00,96,6.9,171007,2004,1,110.35239,11040
30000000,100492203,Million Dollar Baby,28.01.2005 00:00,132,8.1,528910,2004,1,2.3497401,229
13000000,57938693,The Butterfly Effect,23.01.2004 00:00,113,7.7,387284,2004,1,3.456822538,350
12000000,17083732,Chucky 5: El Hijo de Chucky,12.11.2004 00:00,87,4.9,31029,2004,1,0.423644333,40
26000000,59020957,Dawn of the Dead,19.03.2004 00:00,101,7.3,206262,2004,1,1.270036808,130
30000000,370782930,The Passion of the Christ,25.02.2004 00:00,127,7.2,189031,2004,1,11.359431,1140
50000000,24006726,The Life Aquatic with Steve Zissou,25.12.2004 00:00,119,7.3,151463,2004,0,-0.51986548,-50
27000000,33987757,Closer,3.12.2004 00:00,104,7.3,177735,2004,1,0.258805815,30
24000000,4711096,Howl's Moving Castle,17.06.2005 00:00,119,8.2,242412,2004,0,-0.803704333,-80
110000000,102608827,El aviador,25.12.2004 00:00,170,7.5,284387,2004,0,-0.067192482,-10
20000000,114326736,Dodgeball: A True Underdog Story,18.06.2004 00:00,92,6.7,198343,2004,1,4.7163368,470
120000000,51882244,King Arthur,7.07.2004 00:00,126,6.3,144158,2004,0,-0.567647967,-60
140000000,118627117,A Series of Unfortunate Events,17.12.2004 00:00,108,6.8,172422,2004,0,-0.15266345,-20
37000000,57231747,13 Going on 30,23.04.2004 00:00,98,6.1,132486,2004,1,0.546803973,50
25000000,51680613,Finding Neverland,17.12.2004 00:00,106,7.7,182038,2004,1,1.06722452,110
200000000,373585825,Spider-Man 2,30.06.2004 00:00,127,7.3,451467,2004,1,0.867929125,90
65000000,101005703,Collateral,6.08.2004 00:00,115,7.6,312190,2004,1,0.553933892,60
120000000,144801023,"I, Robot",16.07.2004 00:00,115,7.1,423244,2004,1,0.206675192,20
75000000,176241941,The Bourne Supremacy,23.07.2004 00:00,108,7.8,379648,2004,1,1.349892547,130
150000000,436471036,Shrek 2,19.05.2004 00:00,93,7.2,342666,2004,1,1.909806907,190
70000000,77911774,Man on Fire,23.04.2004 00:00,146,7.7,285049,2004,1,0.113025343,10
155000000,34297191,Alexander,24.11.2004 00:00,175,5.5,146107,2004,0,-0.7787278,-80
105000000,57761012,The Chronicles of Riddick,11.06.2004 00:00,119,6.7,193580,2004,0,-0.449895124,-40
20000000,51438175,A Cinderella Story,16.07.2004 00:00,95,5.9,68595,2004,1,1.57190875,160
60000000,77872883,The Terminal,18.06.2004 00:00,128,7.3,330983,2004,1,0.297881383,30
12000000,71503593,Sideways,21.01.2005 00:00,126,7.5,158415,2004,1,4.95863275,500
75000000,120908074,50 First Dates,13.02.2004 00:00,99,6.8,283647,2004,1,0.612107653,60
26000000,85288303,Anchorman: The Legend of Ron Burgundy,9.07.2004 00:00,94,7.2,286238,2004,1,2.280319346,229
60000000,80282231,AVP: Alien vs. Predator,13.08.2004 00:00,101,5.6,157399,2004,1,0.338037183,30
100000000,173008894,National Treasure,19.11.2004 00:00,131,6.9,268591,2004,1,0.73008894,70
40000000,95170481,The Princess Diaries 2: Royal Engagement,11.08.2004 00:00,113,5.7,59819,2004,1,1.379262025,140
65000000,52411906,Blade: Trinity,8.12.2004 00:00,113,5.9,143476,2004,0,-0.193662985,-20
30000000,61188085,Juego de viernes por la noche,8.10.2004 00:00,118,7.3,50432,2004,1,1.039602833,100
110000000,125544280,Ocean's Twelve,10.12.2004 00:00,125,6.5,305800,2004,1,0.141311636,10
42000000,88097164,Along Came Polly,16.01.2004 00:00,90,5.9,111747,2004,1,1.097551524,110
25000000,14161590,Dirty Dancing: Havana Nights,27.02.2004 00:00,86,6,23521,2004,0,-0.4335364,-40
7000,424760,Primer,27.05.2005 00:00,77,6.9,81468,2004,1,59.68,5970
9000000,18225165,Harold & Kumar Go to White Castle,30.07.2004 00:00,88,7.1,163200,2004,1,1.025018333,100
30000000,32774834,Team America: World Police,15.10.2004 00:00,98,7.2,142880,2004,1,0.092494467,10
35000000,22918387,Ella Enchanted,9.04.2004 00:00,96,6.3,51752,2004,0,-0.345188943,-30
2500000,26782316,Garden State,20.08.2004 00:00,102,7.5,194118,2004,1,9.7129264,969
90000000,59484742,The Stepford Wives,11.06.2004 00:00,93,5.2,52194,2004,0,-0.339058422,-30
10000000,9436390,Sleepover,9.07.2004 00:00,89,5.3,13433,2004,0,-0.056361,-10
10000000,110359362,The Grudge,22.10.2004 00:00,91,5.9,123089,2004,1,10.0359362,1000
15000000,29331068,Confessions of a Teenage Drama Queen,20.02.2004 00:00,89,4.6,24586,2004,1,0.955404533,100
165000000,183373735,The Polar Express,10.11.2004 00:00,100,6.6,134170,2004,1,0.11135597,10
45000000,51201453,Resident Evil: Apocalypse,10.09.2004 00:00,94,6.2,164937,2004,1,0.137810067,10
2700000,5792822,Before Sunset,30.07.2004 00:00,80,8,183175,2004,1,1.14548963,110
17500000,23472900,Hotel Rwanda,4.02.2005 00:00,121,8.1,286561,2004,1,0.341308571,30
40000000,48022900,Secret Window,12.03.2004 00:00,96,6.6,157858,2004,1,0.2005725,20
80000000,279261160,Meet the Fockers,22.12.2004 00:00,115,6.3,223589,2004,1,2.4907645,250
80000000,65955630,The Manchurian Candidate,30.07.2004 00:00,129,6.6,91522,2004,0,-0.175554625,-20
75000000,160861908,Shark Tale,1.10.2004 00:00,90,6,142203,2004,1,1.14482544,110
45000000,32682342,Taking Lives,19.03.2004 00:00,103,6.2,69195,2004,0,-0.273725733,-30
100000000,40202379,Catwoman,23.07.2004 00:00,104,3.3,93348,2004,0,-0.59797621,-60
20000000,17108591,Kung Fu Hustle,22.04.2005 00:00,99,7.8,106883,2004,0,-0.14457045,-10
35000000,39799191,The Ladykillers,26.03.2004 00:00,104,6.2,88680,2004,1,0.137119743,10
56000000,45860039,Walking Tall,2.04.2004 00:00,86,6.2,57133,2004,0,-0.181070732,-20
80000000,84216833,Scooby-Doo 2: Monsters Unleashed,26.03.2004 00:00,93,5,36847,2004,1,0.052710413,10
80000000,42044321,Spanglish,17.12.2004 00:00,131,6.4,69272,2004,0,-0.474445988,-50
70000000,37760080,Sky Captain and the World of Tomorrow,17.09.2004 00:00,106,6.1,75399,2004,0,-0.460570286,-50
110000000,24008137,Around the World in 80 Days,16.06.2004 00:00,120,5.8,73536,2004,0,-0.781744209,-80
30000000,85417988,The SpongeBob SquarePants Movie,19.11.2004 00:00,87,7,64107,2004,1,1.847266267,180
28000000,64378093,Miracle,6.02.2004 00:00,135,7.5,39178,2004,1,1.299217607,130
40000000,75331600,Ray,29.10.2004 00:00,152,7.7,118242,2004,1,0.88329,90
40000000,40226215,Bridget Jones: The Edge of Reason,19.11.2004 00:00,108,5.9,86030,2004,1,0.005655375,0
15000000,10411980,Raise Your Voice,8.10.2004 00:00,100,5.9,23974,2004,0,-0.305868,-30
47000000,6167817,A Very Long Engagement,14.01.2005 00:00,133,7.7,65330,2004,0,-0.868769851,-90
30000000,12831121,Wicker Park,3.09.2004 00:00,114,7,47335,2004,0,-0.572295967,-60
25000000,36611066,Taxi,6.10.2004 00:00,97,4.4,35086,2004,1,0.46444264,50
60000000,88237754,Starsky & Hutch,5.03.2004 00:00,101,6.1,125648,2004,1,0.470629233,50
45000000,21009180,Flight of the Phoenix,17.12.2004 00:00,113,6.1,47448,2004,0,-0.533129333,-50
23000000,12189514,Chasing Liberty,9.01.2004 00:00,101,6.1,31901,2004,0,-0.47002113,-50
18000000,16702864,Catch That Kid,6.02.2004 00:00,91,5.2,8514,2004,0,-0.072063111,-10
31000000,17001133,Wimbledon,17.09.2004 00:00,98,6.3,54188,2004,0,-0.451576355,-50
3500000,96793,D.E.B.S.,25.03.2005 00:00,91,5.3,12868,2004,0,-0.972344857,-100
25000000,32003620,Cellular,10.09.2004 00:00,94,6.5,82822,2004,1,0.2801448,30
27000000,4480744,La isla maldita,13.05.2005 00:00,106,6.4,51913,2004,0,-0.834046519,-80
22000000,12784713,I Heart Huckabees,22.10.2004 00:00,107,6.7,58556,2004,0,-0.418876682,-40
35000000,75369589,Garfield,11.06.2004 00:00,80,5,64907,2004,1,1.153416829,120
11000000,10214647,Kinsey,7.01.2005 00:00,118,7.1,44032,2004,0,-0.071395727,-10
42000000,66641205,The Forgotten,24.09.2004 00:00,91,5.8,59556,2004,1,0.586695357,60
19000000,58169327,Without a Paddle,20.08.2004 00:00,95,5.9,39199,2004,1,2.061543526,210
35000000,25266129,Jersey Girl,26.03.2004 00:00,102,6.2,57178,2004,0,-0.2781106,-30
23000000,16136476,Vanity Fair,1.09.2004 00:00,141,6.2,18147,2004,0,-0.298414087,-30
12000000,261481,2046,29.09.2004 00:00,129,7.5,44039,2004,0,-0.978209917,-100
16000000,13922211,Soul Plane,28.05.2004 00:00,86,4.4,19204,2004,0,-0.129861813,-10
57000000,6768055,Thunderbirds,30.07.2004 00:00,95,4.2,11740,2004,0,-0.881262193,-90
50000000,41821986,Exorcist: The Beginning,20.08.2004 00:00,114,5.1,29891,2004,0,-0.16356028,-20
8600000,4992159,Club Dread,27.02.2004 00:00,104,5.7,24974,2004,0,-0.419516395,-40
24000000,17071962,Win a Date with Tad Hamilton!,23.01.2004 00:00,100,5.6,23925,2004,0,-0.28866825,-30
40000000,10387706,The Perfect Score,30.01.2004 00:00,93,5.7,20826,2004,0,-0.74030735,-70
5000000,8940582,Saved!,11.06.2004 00:00,92,6.8,41580,2004,1,0.7881164,80
100000000,67286731,Hidalgo,5.03.2004 00:00,136,6.7,70672,2004,0,-0.32713269,-30
500000,603951,Mean Creek,29.09.2004 00:00,90,7.3,27763,2004,1,0.207902,20
8000000,40066497,You Got Served,30.01.2004 00:00,95,3.5,24154,2004,1,4.008312125,400
60000000,73780539,Christmas with the Kranks,24.11.2004 00:00,99,5.2,30985,2004,1,0.22967565,20
58000000,28328132,After the Sunset,12.11.2004 00:00,97,6.3,40092,2004,0,-0.511583931,-50
40000000,21215059,Torque,16.01.2004 00:00,84,4,24682,2004,0,-0.469623525,-50
23000000,6318709,Beyond the Sea,29.12.2004 00:00,118,6.7,13453,2004,0,-0.725273522,-70
15000000,1339668,A Dirty Shame,24.09.2004 00:00,89,5.1,11124,2004,0,-0.9106888,-90
30000000,14018364,New York Minute,7.05.2004 00:00,100,4.9,18830,2004,0,-0.5327212,-50
30000000,9055010,First Daughter,24.09.2004 00:00,100,5,18324,2004,0,-0.698166333,-70
18000000,3765585,The Merchant of Venice,18.02.2005 00:00,131,7.1,31158,2004,0,-0.790800833,-80
20000000,5005883,Birth,29.10.2004 00:00,100,6.1,31210,2004,0,-0.74970585,-70
5000000,5211842,Bad Education,11.02.2005 00:00,106,7.5,48212,2004,1,0.0423684,0
60000000,13399812,Alfie,5.11.2004 00:00,103,6.2,45684,2004,0,-0.7766698,-80
7000000,6601079,Bride & Prejudice,11.03.2005 00:00,111,6.2,18188,2004,0,-0.056988714,-10
50000000,6471394,The Big Bounce,30.01.2004 00:00,88,4.9,16502,2004,0,-0.87057212,-90
26000000,23222861,Agent Cody Banks 2: Destination London,12.03.2004 00:00,100,4.5,12029,2004,0,-0.106813038,-10
50000000,57890460,Shall We Dance,15.10.2004 00:00,106,6.1,37878,2004,1,0.1578092,20
107000000,22414961,The Alamo,9.04.2004 00:00,137,6,17664,2004,0,-0.790514383,-80
55000000,74541707,Ladder 49,1.10.2004 00:00,115,6.5,50406,2004,1,0.355303764,40
