,budget,company,country,director,genre,gross,name,rating,released,runtime,score,star,votes,writer,year,isprofit,profitability_ratio,profitability_ratio_bucket,adult,id,imdb_id,original_title,overview,popularity,tagline,title,genres_edited,spoken_languages_edited,production_countries_edited,keywords_edited,year_released
1805,60000000,Paramount Pictures,USA,Other,Action,31186896,The Core,PG-13,28.03.2003 00:00,135,5.5,Aaron Eckhart,81258,Cooper Layne,2003,0,-0.4802184,-50,FALSE,9341,tt0298814,The Core,"Geophysicist Dr. Josh Keyes discovers that an unknown force has caused the earth's inner core to stop rotating. With the planet's magnetic field rapidly deteriorating, our atmosphere literally starts to come apart at the seams with catastrophic consequences. To resolve the crisis, Keyes, along with a team of the world's most gifted scientists, travel into the earth's core. Their mission: detonate a device that will reactivate the core.",11.664861,Earth has a deadline.,The Core,"Action, Thriller, Adventure, Science Fiction",en,"US, CA, DE","magnetic field, center of the earth, disaster film",2003
1806,48000000,Dimension Films,USA,Other,Comedy,110003217,Scary Movie 3,PG-13,24.10.2003 00:00,84,5.5,Anna Faris,118792,Craig Mazin,2003,1,1.291733688,130,FALSE,4256,tt0306047,Scary Movie 3,"In the third installment of the Scary Movie franchise, news anchorwoman Cindy Campbell has to investigate mysterious crop circles and killing video tapes, and help the President stop an alien invasion in the process.",11.142209,Great trilogies come in threes.,Scary Movie 3,Comedy,en,US,horror spoof,2003
1807,65000000,Other,USA,Other,Drama,63860942,Mona Lisa Smile,PG-13,19.12.2003 00:00,117,6.4,Julia Roberts,65841,Lawrence Konner,2003,0,-0.017523969,0,FALSE,11820,tt0304415,Mona Lisa Smile,"The story of Katherine Ann Watson, a feminist teacher who studied at UCLA graduate school and in 1953 left her boyfriend behind in Los Angeles, California to teach at Wellesley College, a conservative women's private liberal arts college in Massachusetts, United States.",10.527191,"In a world that told them how to think, she showed them how to live.",Mona Lisa Smile,"Drama, Romance",en,US,"faculty, art history, rowing, school nurse, femininity, teacher hero, womens issues",2003
1808,10000000,Other,USA,Other,Drama,365734,The Brown Bunny,NOT RATED,14.11.2003 00:00,93,5,Vincent Gallo,12152,Vincent Gallo,2003,0,-0.9634266,-100,FALSE,12703,tt0330099,The Brown Bunny,"Bud Clay races motorcycles in the 250cc Formula II class of road racing. After a race in New Hampshire, he has five days to get to his next race in California. During his road trip, he is haunted by memories of the last time he saw Daisy, his true love.",4.735377,"I'm not going to be okay, Bud.",The Brown Bunny,Drama,"en, de","FR, JP, US","rape, ambulance, ex-girlfriend, memory, unsimulated sex, motorcycle",2003
1809,75000000,Other,USA,Other,Comedy,135645823,Anger Management,PG-13,11.04.2003 00:00,106,6.2,Jack Nicholson,180365,David Dorfman,2003,1,0.808610973,80,FALSE,9506,tt0305224,Anger Management,"After a small misunderstanding aboard an airplane escalates out of control, timid businessman Dave Buznik is ordered by the court to undergo anger management therapy at the hands of specialist Dr. Buddy Rydell. But when Buddy steps up his aggressive treatment by moving in, Dave goes from mild to wild as the unorthodox treatment wreaks havoc with his life.",9.409379,Feel the Love.,Anger Management,Comedy,en,US,"penalty, therapist, psychology, aggression, rage, anger, anger management",2003
1810,35000000,Fox 2000 Pictures,USA,Other,Comedy,20298207,Down with Love,PG-13,16.05.2003 00:00,101,6.3,Ewan McGregor,34946,Eve Ahlert,2003,0,-0.420051229,-40,FALSE,10720,tt0309530,Down with Love,"In 1962 New York City, love blossoms between a playboy journalist and a feminist advice author.",9.392508,The ultimate catch has met his match,Down with Love,"Action, Comedy, Romance, Thriller",en,"DE, US","sex, journalist, empowerment, womanizer, playboy, farce, author, feminist, new york city",2003
1811,30000000,Miramax,Other,Other,Drama,5381227,The Human Stain,R,31.10.2003 00:00,106,6.3,Anthony Hopkins,26598,Philip Roth,2003,0,-0.820625767,-80,FALSE,10922,tt0308383,The Human Stain,"Coleman Silk is a worldly and admired professor who loses his job after unwittingly making a racial slur. To clear his name, Silk writes a book about the events with his friend and colleague Nathan Zuckerman, who in the process discovers a dark secret Silk has hidden his whole life. All the while, Silk engages in an affair with Faunia Farley, a younger woman whose tormented past threatens to unravel the layers of deception Silk has constructed.",8.408429,How far would you go to escape the past?,The Human Stain,"Drama, Thriller, Romance",en,"FR, DE, US","black people, professor for literature",2003
1812,120000,Other,USA,Other,Adventure,30610863,Open Water,R,20.08.2004 00:00,79,5.7,Blanchard Ryan,44989,Chris Kentis,2003,1,254.090525,25410,FALSE,83,tt0374102,Open Water,"Two divers are left out at sea without a boat. There’s nothing but water for miles, unless they look at what’s underneath them...",10.652818,Scream all you want.,Open Water,"Drama, Thriller",en,US,"diving, cataclysm, nightmare, panic, red sea, primal fear, scuba diving, shark, scuba",2004
1813,18000000,Touchstone Pictures,USA,Other,Comedy,43610723,Under the Tuscan Sun,PG-13,26.09.2003 00:00,113,6.8,Diane Lane,39134,Frances Mayes,2003,1,1.422817944,140,FALSE,10934,tt0328589,Under the Tuscan Sun,"After a rough divoce, Frances, a 35 year old book editor from San Francisco takes a tour of Tuscany at the urgings of her friends. On a whim she buys Bramasole, a run down villa in the Tuscan countryside and begins to piece her life together starting with the villa and finds that life sometimes has unexpected ways of giving her everything she wanted.",8.508008,Life offers you a thousand chances ... all you have to do is take one.,Under the Tuscan Sun,Romance,"en, fr, de, it, pl, es","IT, US","depression, toscana, recreation, author, divorce, woman director",2003
1814,70000000,Other,USA,Other,Action,43734876,Tears of the Sun,R,7.03.2003 00:00,121,6.6,Bruce Willis,99418,Alex Lasker,2003,0,-0.375216057,-40,FALSE,9567,tt0314353,Tears of the Sun,"Navy SEAL Lieutenant A.K. Waters and his elite squadron of tactical specialists are forced to choose between their duty and their humanity, between following orders by ignoring the conflict that surrounds them, or finding the courage to follow their conscience and protect a group of innocent refugees. When the democratic government of Nigeria collapses and the country is taken over by a ruthless military dictator, Waters, a fiercely loyal and hardened veteran is dispatched on a routine mission to retrieve a Doctors Without Borders physician.",10.614987,He was trained to follow orders. He became a hero by defying them.,Tears of the Sun,"Action, Drama, War",en,US,"u.s. army, nigeria, president",2003
1815,75000000,Other,USA,Other,Action,30013346,Hollywood Homicide,PG-13,13.06.2003 00:00,116,5.3,Harrison Ford,32542,Robert Souza,2003,0,-0.599822053,-60,FALSE,11375,tt0329717,Hollywood Homicide,"Joe Gavilan (Harrison Ford) and his new partner K. C. Calden (Josh Hartnett), are detectives on the beat in Tinseltown. Neither one of them really wants to be a cop, Gavilan moonlights as a real estate broker, and Calden is an aspiring actor moonlighting as a yoga instructor. When the two are assigned a big case they must work out whether they want to solve the case or follow their hearts.",11.080439,,Hollywood Homicide,"Action, Adventure, Comedy, Thriller",en,US,"rap music, hitman",2003
1816,60000000,DreamWorks,USA,Other,Animation,26483452,Sinbad: Legend of the Seven Seas,PG,2.07.2003 00:00,85,6.7,Brad Pitt,39745,John Logan,2003,0,-0.558609133,-60,FALSE,14411,tt0165982,Sinbad: Legend of the Seven Seas,"The sailor of legend is framed by the goddess Eris for the theft of the Book of Peace, and must travel to her realm at the end of the world to retrieve it and save the life of his childhood friend Prince Proteus.",8.388773,,Sinbad: Legend of the Seven Seas,"Family, Animation, Adventure","cn, en, it",US,"prince, water monster",2003
1817,20000000,Warner Bros.,USA,Other,Comedy,35990505,What a Girl Wants,PG,4.04.2003 00:00,105,5.8,Amanda Bynes,51247,William Douglas-Home,2003,1,0.79952525,80,FALSE,10735,tt0286788,What a Girl Wants,"An American girl, Daphne, heads to Europe in search of the father she's never met. But instead of finding a British version of her bohemian mother, she learns the love of her mom's life is an uptight politician. The only problem now is that her long-lost dad is engaged to a fiercely territorial social climber with a daughter who makes Daphne's life miserable.",6.743151,Trying to fit in. Born to stand out.,What a Girl Wants,Comedy,en,US,"london england, england, daughter, politician, teenage girl, father daughter relationship, american abroad, teen comedy, woman director",2003
1818,60000000,Other,USA,Ron Howard,Adventure,26900336,The Missing,R,26.11.2003 00:00,137,6.5,Tommy Lee Jones,29091,Thomas Eidson,2003,0,-0.551661067,-60,FALSE,12146,tt0338188,The Missing,"When rancher and single mother of two Maggie Gilkeson sees her teenage daughter, Lily, kidnapped by Apache rebels, she reluctantly accepts the help of her estranged father, Samuel, in tracking down the kidnappers. Along the way, the two must learn to reconcile the past and work together if they are going to have any hope of getting Lily back before she is taken over the border and forced to become a prostitute.",8.975439,"How far would you go, how much would you sacrifice to get back what you have lost?",The Missing,"Thriller, Western, Adventure","en, es",US,"mexico, based on novel, new mexico, apache, baby-snatching, daughter, frontier, criminal, 19th century",2003
1819,80000000,Columbia Pictures Corporation,USA,Other,Comedy,124728738,Something's Gotta Give,PG-13,12.12.2003 00:00,128,6.7,Jack Nicholson,96603,Nancy Meyers,2003,1,0.559109225,60,FALSE,6964,tt0337741,Something's Gotta Give,"Harry Sanborn is an aged music industry exec with a fondness for younger women like Marin, his latest trophy girlfriend. Things get a little awkward when Harry suffers a heart attack at the home of Marin's mother, Erica. Left in the care of Erica and his doctor, a love triangle starts to take shape.",8.524847,Schmucks are people too.,Something's Gotta Give,"Drama, Comedy, Romance","fr, en",US,"age difference, ladykiller, woman director",2003
1820,40000000,Columbia Pictures Corporation,USA,Other,Horror,59694580,Gothika,R,21.11.2003 00:00,98,5.8,Halle Berry,94370,Sebastian Gutierrez,2003,1,0.4923645,50,FALSE,4970,tt0348836,Gothika,"After a car crash, a criminal psychologist (Halle Berry) comes to, only to find that she's a patient in the same mental institution that currently employs her. It seems she's been accused of murdering her husband -- but she has no memory of committing the crime. As she tries to regain her memory and convince her co-workers of her innocence, a vengeful spirit uses her as an earthly pawn, which further convinces everyone of her guilt.",10.939066,Because someone is dead doesn't mean they're gone.,Gothika,"Horror, Thriller",en,US,"amnesia, mental institution, patient, trust, false accusations, medication, gothic, mental illness",2003
1821,80000000,Columbia Pictures Corporation,USA,Other,Action,116934650,S.W.A.T.,PG-13,8.08.2003 00:00,117,6,Samuel L. Jackson,125305,Robert Hamner,2003,1,0.461683125,50,FALSE,9257,tt0257076,S.W.A.T.,"Hondo Harrelson recruits Jim Street to join an elite unit of the Los Angeles Police Department. Together they seek out more members, including tough Deke Kay and single mom Chris Sanchez. The team's first big assignment is to escort crime boss Alex Montel to prison. It seems routine, but when Montel offers a huge reward to anyone who can break him free, criminals of various stripes step up for the prize.",13.334952,You're either S.W.A.T. or you're not.,S.W.A.T.,"Action, Thriller, Crime","en, es, fr",US,"liberation, transport of prisoners, special unit, weapon, los angeles",2003
1822,35000000,Universal Pictures,Other,Other,Action,28082366,Johnny English,PG,18.07.2003 00:00,100,6.1,Rowan Atkinson,121464,Neal Purvis,2003,0,-0.197646686,-20,FALSE,9486,tt0274166,Johnny English,Rowan plays the eponymous lead character in a spoof spy thriller. During the course of the story we follow our hero as he attempts to single-handedly save the country from falling into the hands of a despot.,8.739991,"He knows no fear, he knows no danger, he knows nothing.",Johnny English,"Adventure, Action, Comedy","ja, en, fr","FR, GB","spy, hero, queen, intelligence, coronation, funeral, secret agent, queen elisabeth ii, weapon, spoof, explosion, agent, pen, duringcreditsstinger",2003
1823,26000000,Metro-Goldwyn-Mayer (MGM),USA,Other,Action,47811138,Agent Cody Banks,PG,14.03.2003 00:00,102,5,Frankie Muniz,28662,Ashley Miller,2003,1,0.838889923,80,FALSE,10923,tt0313911,Agent Cody Banks,"Recruited by the U.S. government to be a special agent, nerdy teenager Cody Banks must get closer to cute classmate Natalie in order to learn about an evil plan hatched by her father. But despite the agent persona, Cody struggles with teen angst.",10.445141,Save the world. Get the girl. Pass math.,Agent Cody Banks,Action,en,"CA, US","spy, cia, killer robot, delinquent, teen spy",2003
1824,90000000,Walt Disney Pictures,USA,Other,Comedy,75847266,The Haunted Mansion,PG,26.11.2003 00:00,100,4.9,Eddie Murphy,34691,David Berenbaum,2003,0,-0.1572526,-20,FALSE,10756,tt0338094,The Haunted Mansion,"Workaholic Jim Evers and his wife/business partner, Sara get a call one night from mansion owner, Edward Gracey wants to sell his house. Once the Evers family arrive at the mansion a butler takes them to dine with Gracey. Gracey takes one look at Sara and he thinks she's his lost lover.",11.605735,Check your pulse at the door... if you have one.,The Haunted Mansion,"Thriller, Fantasy, Comedy, Family, Mystery",en,US,"secret passage, magic, estate agent, haunted house, family vacation, ghost, aftercreditsstinger",2003
